'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:42:31.828 11/09/2023]',-26.21238,-14.7471,-760.0029,1.341672E-11,-160.0526,-197.8575,-481.0793,-534.3491
'[17:42:31.836 11/09/2023]',-14.49532,-9.110847,-642.9056,1.341672E-11,-37.62975,-136.5672,-483.8473,-496.9715
'[17:42:31.844 11/09/2023]',4.606618,1.724008,28.8649,1.341672E-11,95.49326,49.36983,-20.40072,1.221444
'[17:42:31.852 11/09/2023]',12.53811,5.55155,498.9593,1.341672E-11,118.0004,137.1629,317.4631,354.0453
'[17:42:31.860 11/09/2023]',7.302009,2.583652,459.9401,1.341672E-11,36.44719,99.26369,345.8294,371.0615
'[17:42:31.868 11/09/2023]',-3.46768,-0.5298741,35.86212,1.341672E-11,-43.98285,-12.28388,68.11086,54.44073
'[17:42:31.876 11/09/2023]',-8.257973,-4.231227,-265.4914,1.341672E-11,-66.48759,-72.25249,-185.9837,-194.5109
'[17:42:31.884 11/09/2023]',-5.988852,-1.693381,-235.0424,1.341672E-11,-27.6866,-53.5736,-139.7571,-153.4033
'[17:42:31.892 11/09/2023]',0.8069067,2.449621,-36.56585,1.341672E-11,20.83974,2.762916,-21.47037,-21.95725
'[17:42:31.900 11/09/2023]',11.38784,2.088606,105.905,1.341672E-11,33.05756,32.88206,50.80637,71.33798
'[17:42:31.908 11/09/2023]',0.9682984,-1.154517,108.238,1.341672E-11,20.30536,27.70026,68.16341,65.91656
'[17:42:31.916 11/09/2023]',3.240681,0.5724597,8.368829,1.341672E-11,0.2681977,9.262835,-10.67715,-13.63323
'[17:42:31.924 11/09/2023]',0.8499387,2.696159,9.553831,1.341672E-11,-7.424056,1.207811,-5.750683,5.353375
'[17:42:31.932 11/09/2023]',2.526442,-1.643371,17.14039,1.341672E-11,1.246443,0.5028936,23.71705,19.85434
'[17:42:31.940 11/09/2023]',-3.52924,-0.3955153,-14.8676,1.341672E-11,-6.12552,-5.336077,-40.74355,-44.5768
'[17:42:31.948 11/09/2023]',-0.9815943,-1.205481,-23.71699,1.341672E-11,-6.448842,-5.738162,-4.099449,4.87216
'[17:42:31.956 11/09/2023]',-1.402709,-1.449386,-70.17204,1.341672E-11,-4.62057,-20.36163,-72.61677,-81.55145
'[17:42:31.964 11/09/2023]',-0.7071352,1.203543,-17.39946,1.341672E-11,-0.6924468,-4.344954,-6.641354,0.1791609
'[17:42:31.972 11/09/2023]',-0.9052129,-5.132561,-0.5876361,1.341672E-11,4.329294,-1.175366,-34.13881,-46.14636
'[17:42:31.980 11/09/2023]',-6.449915,-0.2548129,28.41445,1.341672E-11,3.541959,4.280609,20.96946,23.8389
'[17:42:31.988 11/09/2023]',-0.4181087,0.2763079,17.76061,1.341672E-11,-4.033446,-9.764148,5.437755,-3.346349
'[17:42:31.996 11/09/2023]',-0.1361541,-1.748745,-26.69094,1.341672E-11,-10.79309,-15.18407,-31.41954,-42.99539
'[17:42:32.004 11/09/2023]',-1.366977,0.1463546,1.594655,1.341672E-11,-0.3631977,9.009055,24.53974,27.69306
'[17:42:32.012 11/09/2023]',-1.025614,0.4580029,-1.894923,1.341672E-11,4.863845,-4.697427,4.322323,15.8025
'[17:42:32.020 11/09/2023]',-5.519649,-4.147663,-7.76725,1.341672E-11,-3.646708,-2.462653,-24.05004,-35.82793
'[17:42:32.028 11/09/2023]',1.484264,-2.299543,-0.05684245,1.341672E-11,3.335598,-5.865583,17.36163,12.68799
'[17:42:32.036 11/09/2023]',1.458295,-0.804759,3.640623,1.341672E-11,-2.730079,6.179531,19.80095,35.0567
'[17:42:32.044 11/09/2023]',0.388825,-1.755729,40.84261,1.341672E-11,-2.561303,6.884539,49.71101,51.12113
'[17:42:32.052 11/09/2023]',-0.8737848,3.278869,19.33671,1.341672E-11,4.516829,9.99294,35.00373,25.66813
'[17:42:32.060 11/09/2023]',-3.428626,-5.040144,-28.52211,1.341672E-11,-0.6783919,-6.538776,-56.00008,-54.6207
'[17:42:32.068 11/09/2023]',-4.690116,-5.424446,-7.872458,1.341672E-11,-6.741418,-4.904799,-3.459295,1.587754
'[17:42:32.076 11/09/2023]',2.962593,0.5029398,23.85742,1.341672E-11,7.491838,8.736405,23.44948,11.35229
'[17:42:32.084 11/09/2023]',-5.968839,-3.475884,-0.0184982,1.341672E-11,2.017304,-0.4216592,9.442176,29.90566
'[17:42:32.092 11/09/2023]',-7.381385,-2.542265,-2.674134,1.341672E-11,-7.43815,0.1380373,13.59301,13.81043
'[17:42:32.100 11/09/2023]',-0.5318151,-0.7367653,-8.303574,1.341672E-11,3.680745,-2.604421,-32.75841,-20.72286
'[17:42:32.108 11/09/2023]',-0.6661083,-1.845299,23.4531,1.341672E-11,3.828113,10.13704,31.28155,33.8428
'[17:42:32.116 11/09/2023]',-1.149383,0.60265,7.107281,1.341672E-11,0.8098977,0.6769168,9.002189,10.81274
'[17:42:32.124 11/09/2023]',3.756143,2.271098,20.2516,1.341672E-11,2.849022,3.144019,36.39059,35.8325
'[17:42:32.132 11/09/2023]',-0.4864439,0.8236444,-18.0922,1.341672E-11,-3.549258,-5.3813,-10.51514,-3.825198
'[17:42:32.140 11/09/2023]',-0.4450507,1.438444,-7.788024,1.341672E-11,-5.319442,-3.990747,-12.40719,-21.90569
'[17:42:32.148 11/09/2023]',3.129304,0.2688574,-20.61499,1.341672E-11,-5.613352,-3.656819,-27.21125,-32.45605
'[17:42:32.156 11/09/2023]',-0.9246565,-1.248038,26.74737,1.341672E-11,3.712731,5.584077,3.195918,2.097813
'[17:42:32.164 11/09/2023]',-2.597515,-1.60191,-9.451896,1.341672E-11,-5.781862,-10.67005,-16.72942,-20.51777
'[17:42:32.172 11/09/2023]',5.795472,1.712041,-5.220492,1.341672E-11,-10.0237,-1.550657,-12.18439,-21.1238
'[17:42:32.180 11/09/2023]',0.8669043,1.81923,11.88168,1.341672E-11,-4.224888,1.661368,27.16345,30.58795
'[17:42:32.188 11/09/2023]',-0.6994699,0.3451208,-4.909244,1.341672E-11,0.3715783,5.700285,-24.48612,-33.33048
'[17:42:32.196 11/09/2023]',1.586209,1.242166,-20.70414,1.341672E-11,-8.797783,-12.78753,-34.76786,-14.79263
'[17:42:32.204 11/09/2023]',-3.060029,-2.944555,-6.651835,1.341672E-11,-7.897984,-2.441496,-1.783414,-20.36114
'[17:42:32.212 11/09/2023]',-2.007227,-0.5442849,48.43433,1.341672E-11,2.494755,12.04669,67.54466,71.74388
'[17:42:32.220 11/09/2023]',-4.601195,-5.479233,-15.87685,1.341672E-11,-4.439611,-11.69429,-51.5384,-44.78944
'[17:42:32.228 11/09/2023]',4.473218,4.350311,-14.56183,1.341672E-11,7.594048,-5.194227,-3.269041,-23.05809
'[17:42:32.236 11/09/2023]',-1.578502,2.29543,22.17088,1.341672E-11,3.970073,4.437909,25.94279,33.07096
'[17:42:32.244 11/09/2023]',-1.684235,-0.2695717,-17.58187,1.341672E-11,-13.79531,-11.12146,-28.73302,-42.45123
'[17:42:32.252 11/09/2023]',3.790639,2.668191,17.49448,1.341672E-11,4.339824,8.697095,20.27144,20.6842
'[17:42:32.260 11/09/2023]',1.581795,1.496992,-11.26994,1.341672E-11,1.232086,-5.69531,-18.33753,-27.61386
'[17:42:32.268 11/09/2023]',0.05653483,-1.282642,16.47563,1.341672E-11,0.6930624,11.67783,38.95421,61.25034
'[17:42:32.276 11/09/2023]',0.263493,-2.478898,22.30076,1.341672E-11,-3.2334,6.768882,15.45398,7.508377
'[17:42:32.284 11/09/2023]',6.272534,3.063251,17.72165,1.341672E-11,14.70131,11.74193,27.35693,44.17905
'[17:42:32.292 11/09/2023]',-3.58606,-2.518263,-23.39186,1.341672E-11,-8.44437,-13.13683,-46.49043,-67.51109
'[17:42:32.300 11/09/2023]',1.440002,1.044194,-25.90587,1.341672E-11,0.5955924,-10.30595,-16.12492,-16.94285
'[17:42:32.308 11/09/2023]',2.536046,0.7210732,10.82398,1.341672E-11,-3.373645,0.5883958,-13.05668,-5.480788
'[17:42:32.316 11/09/2023]',0.6298167,0.9714126,-12.3444,1.341672E-11,-1.831224,-5.7674,-12.00787,-1.706313
'[17:42:32.324 11/09/2023]',-2.858475,-4.283334,11.59941,1.341672E-11,0.668236,3.377685,-6.133145,-3.150656
'[17:42:32.332 11/09/2023]',0.6723437,1.093371,-3.234329,1.341672E-11,8.080477,-0.08033142,-22.30874,-23.50024
'[17:42:32.340 11/09/2023]',-0.1958865,-0.7176347,13.3294,1.341672E-11,-3.429826,0.2211091,5.02195,9.035095
'[17:42:32.348 11/09/2023]',0.2870942,-3.162081,-26.0411,1.341672E-11,-3.97303,-10.80814,-45.26197,-59.68067
'[17:42:32.356 11/09/2023]',-5.77016,-2.724962,-27.57416,1.341672E-11,-5.9276,-6.47764,-44.05867,-40.85927
'[17:42:32.364 11/09/2023]',0.4150191,-0.3938893,31.07719,1.341672E-11,0.0792353,8.834183,56.65821,57.30091
'[17:42:32.372 11/09/2023]',4.501741,-1.676015,25.55506,1.341672E-11,9.122469,10.70008,9.94434,-2.850479
'[17:42:32.380 11/09/2023]',1.08679,2.299965,-35.52605,1.341672E-11,-6.108294,-14.34006,-49.83703,-37.25576
'[17:42:32.388 11/09/2023]',1.08732,0.7005724,22.9062,1.341672E-11,2.929638,4.089636,26.5427,18.79012
'[17:42:32.396 11/09/2023]',-2.992412,-0.8710886,14.55382,1.341672E-11,1.624893,9.522938,18.366,14.77478
'[17:42:32.404 11/09/2023]',24.84079,14.14965,149.4004,1.341672E-11,56.20903,53.5578,116.8688,134.1233
'[17:42:32.412 11/09/2023]',0.1484246,0.642258,260.4016,1.341672E-11,40.20718,56.55424,195.4346,217.6027
'[17:42:32.420 11/09/2023]',3.272882,2.065877,47.7457,1.341672E-11,-6.838114,3.034368,-7.218032,-20.53067
'[17:42:32.428 11/09/2023]',-0.3717235,-0.603134,-45.30595,1.341672E-11,-17.23614,-10.42133,-16.86473,-24.831
'[17:42:32.436 11/09/2023]',0.7142494,-2.412053,-17.4546,1.341672E-11,-0.8897807,4.375492,-1.336923,-15.86494
'[17:42:32.444 11/09/2023]',2.094721,-0.2568404,48.32217,1.341672E-11,6.197305,13.75066,37.00031,23.77838
'[17:42:32.452 11/09/2023]',-0.325005,0.01943106,-12.93764,1.341672E-11,-0.7197649,-7.009001,-4.841286,-4.811224
'[17:42:32.460 11/09/2023]',-3.43633,-1.852697,-90.79709,1.341672E-11,-18.27633,-20.58058,-51.12836,-58.36206
'[17:42:32.468 11/09/2023]',-4.89513,-5.572142,-46.64117,1.341672E-11,4.439436,-8.882629,-46.17698,-37.55935
'[17:42:32.476 11/09/2023]',-1.988507,-1.665152,-17.03101,1.341672E-11,3.130183,-2.668875,-35.30076,-27.1725
'[17:42:32.484 11/09/2023]',4.547396,1.357446,53.4633,1.341672E-11,20.23445,19.62677,25.61558,18.31593
'[17:42:32.492 11/09/2023]',2.531297,2.445144,34.19841,1.341672E-11,2.72226,1.972385,31.37215,45.77503
'[17:42:32.500 11/09/2023]',1.340702,4.286645,6.866162,1.341672E-11,2.733542,10.46289,23.00952,23.22776
'[17:42:32.508 11/09/2023]',-2.251169,-1.635412,-56.17425,1.341672E-11,-7.610264,-10.68654,-37.54948,-51.90884
'[17:42:32.516 11/09/2023]',-1.659943,-0.3573861,-14.57578,1.341672E-11,1.828157,3.129062,2.375409,21.9868
'[17:42:32.524 11/09/2023]',-0.109487,0.2402182,-33.47036,1.341672E-11,7.585988,-4.265427,-54.36437,-62.42327
'[17:42:32.532 11/09/2023]',-1.793278,-0.4860815,15.73147,1.341672E-11,5.164863,3.453062,3.149886,-5.41135
'[17:42:32.540 11/09/2023]',3.337605,1.340815,27.78048,1.341672E-11,1.107754,2.088375,53.23705,78.59082
'[17:42:32.548 11/09/2023]',-0.4568844,1.219116,11.46483,1.341672E-11,-0.5924446,1.046262,9.660547,10.13975
'[17:42:32.556 11/09/2023]',0.860263,-1.312757,-15.82464,1.341672E-11,-8.309759,-4.994961,-20.01239,-29.75738
'[17:42:32.564 11/09/2023]',0.0024859,1.276011,-11.0182,1.341672E-11,-11.21538,-2.484056,-10.64026,-7.896523
'[17:42:32.572 11/09/2023]',1.967952,1.254763,14.59708,1.341672E-11,1.41426,-1.446321,16.4203,9.834103
'[17:42:32.580 11/09/2023]',0.2830097,0.3379766,-4.105843,1.341672E-11,1.460149,2.421401,7.752912,16.11345
'[17:42:32.588 11/09/2023]',-1.051581,-2.140373,-12.14009,1.341672E-11,-0.008959502,3.100006,-41.5404,-60.75437
'[17:42:32.596 11/09/2023]',-5.298349,-5.197223,12.1185,1.341672E-11,2.312252,1.285368,42.68262,44.60007
'[17:42:32.604 11/09/2023]',3.765205,0.9628633,-14.56349,1.341672E-11,-1.529671,-0.6198324,-33.1409,-24.47881
'[17:42:32.612 11/09/2023]',1.475536,-0.1570457,30.8296,1.341672E-11,8.779761,5.968894,60.91361,67.671
'[17:42:32.620 11/09/2023]',-6.362474,-5.694668,-3.001372,1.341672E-11,0.9032341,-3.724716,13.56254,26.92703
'[17:42:32.628 11/09/2023]',5.055558,5.461106,7.21289,1.341672E-11,6.581374,6.97862,5.09558,-3.439605
'[17:42:32.636 11/09/2023]',0.2490186,-0.4593379,23.05112,1.341672E-11,7.507656,0.8759311,51.12872,65.73008
'[17:42:32.644 11/09/2023]',1.696138,1.797091,31.32393,1.341672E-11,2.236087,2.424183,31.38559,30.54907
'[17:42:32.652 11/09/2023]',1.985818,2.237265,14.96752,1.341672E-11,0.7444009,-1.3922,25.38549,24.72105
'[17:42:32.660 11/09/2023]',-0.3074152,0.5566558,-24.3644,1.341672E-11,4.401442,-5.142801,-35.82168,-47.07262
'[17:42:32.668 11/09/2023]',-0.4291605,1.218453,36.59059,1.341672E-11,1.879789,4.613388,39.89599,51.66582
'[17:42:32.676 11/09/2023]',0.431374,0.4471762,-4.185075,1.341672E-11,-5.402279,-6.073169,21.17555,26.27926
'[17:42:32.684 11/09/2023]',9.124549,5.680895,7.373967,1.341672E-11,10.5175,10.80112,25.09115,30.58683
'[17:42:32.692 11/09/2023]',2.401412,-0.8639683,19.73164,1.341672E-11,2.460571,6.342438,27.77626,36.29364
'[17:42:32.700 11/09/2023]',5.650066,0.1714953,18.03725,1.341672E-11,7.820328,11.48696,25.23393,16.01763
'[17:42:32.708 11/09/2023]',-6.825298,-1.028154,-24.32733,1.341672E-11,-8.32697,-3.430118,-13.60281,-7.165212
'[17:42:32.716 11/09/2023]',0.7092562,-1.051255,-2.5082,1.341672E-11,2.801282,-7.132479,-7.624959,3.079965
'[17:42:32.724 11/09/2023]',-3.299107,-2.219413,-37.6434,1.341672E-11,-10.48194,-15.36335,-65.50412,-71.63094
'[17:42:32.732 11/09/2023]',4.371638,0.7416032,0.397061,1.341672E-11,-0.5334956,-4.539171,12.98662,22.68483
'[17:42:32.740 11/09/2023]',-2.070822,1.51207,-9.230206,1.341672E-11,-3.386575,-6.254812,-17.87914,-12.24105
'[17:42:32.748 11/09/2023]',0.4120154,-1.188689,-8.194982,1.341672E-11,0.1042086,2.765973,14.38059,10.24453
'[17:42:32.756 11/09/2023]',-2.798648,-3.227844,-16.87386,1.341672E-11,0.5032228,-9.115188,-35.83517,-45.5703
'[17:42:32.764 11/09/2023]',-0.9470796,0.3056228,26.2543,1.341672E-11,8.98861,4.790717,42.97344,37.79708
'[17:42:32.772 11/09/2023]',1.667318,2.919219,15.77758,1.341672E-11,-2.125523,0.9349997,10.59384,35.48055
'[17:42:32.780 11/09/2023]',0.515521,1.358345,9.732454,1.341672E-11,4.202503,14.13935,26.16161,23.32349
'[17:42:32.788 11/09/2023]',0.3973131,0.5864502,-43.38972,1.341672E-11,-5.145424,-7.995931,-44.7183,-38.5933
'[17:42:32.796 11/09/2023]',0.3553046,2.461642,-1.705387,1.341672E-11,4.109217,1.744471,-6.069284,-6.043431
'[17:42:32.804 11/09/2023]',1.91407,0.328391,39.45523,1.341672E-11,12.13418,8.215776,42.77779,69.4711
'[17:42:32.812 11/09/2023]',-4.565815,-4.700304,22.00182,1.341672E-11,4.642326,6.835298,46.44387,51.07718
'[17:42:32.820 11/09/2023]',-0.5268499,0.1666982,7.275993,1.341672E-11,3.798922,3.704842,24.00364,11.48852
'[17:42:32.828 11/09/2023]',-1.559583,2.182826,-24.33054,1.341672E-11,-4.782527,-8.306639,-47.06947,-51.14501
'[17:42:32.836 11/09/2023]',2.193936,-1.097542,45.99591,1.341672E-11,2.699973,16.45081,62.0633,55.2923
'[17:42:32.844 11/09/2023]',-1.591435,-0.9216939,-30.20281,1.341672E-11,-7.106018,-7.721679,-32.44128,-31.12012
'[17:42:32.852 11/09/2023]',-0.3170244,1.893367,-0.1804889,1.341672E-11,4.437755,7.126559,-3.09649,-3.602875
'[17:42:32.860 11/09/2023]',-1.290835,1.407493,-33.18155,1.341672E-11,-1.683523,-5.95624,-40.28804,-39.15611
'[17:42:32.868 11/09/2023]',1.020478,2.81991,-14.4261,1.341672E-11,2.921986,-3.59428,-25.02604,-22.93266
'[17:42:32.876 11/09/2023]',2.330076,1.650901,10.30548,1.341672E-11,0.8722466,10.05537,30.32304,42.67478
'[17:42:32.884 11/09/2023]',2.929242,3.796188,-1.099571,1.341672E-11,0.3894569,-0.1595301,-6.507552,-11.56505
'[17:42:32.892 11/09/2023]',-2.321094,-1.154586,-10.43163,1.341672E-11,-0.1116939,-0.01139716,0.7503188,-3.507899
'[17:42:32.900 11/09/2023]',2.406748,4.516892,-28.14004,1.341672E-11,-5.05583,-11.68387,-54.80901,-77.06842
'[17:42:32.908 11/09/2023]',-3.124007,-1.56898,19.79687,1.341672E-11,-1.21635,2.879268,15.06589,19.33297
'[17:42:32.916 11/09/2023]',-0.9198956,0.6877311,-12.9874,1.341672E-11,0.3201843,-2.048001,-14.35354,-7.657968
'[17:42:32.924 11/09/2023]',-2.468121,1.655861,-51.74943,1.341672E-11,-6.639344,-17.56754,-59.39774,-72.59554
'[17:42:32.932 11/09/2023]',4.068987,0.9221733,14.49683,1.341672E-11,2.185415,1.323176,13.77856,8.47434
'[17:42:32.940 11/09/2023]',1.486882,3.593898,41.41681,1.341672E-11,5.545362,8.272251,37.95035,44.62319
'[17:42:32.948 11/09/2023]',0.0822441,-0.3993402,-2.284401,1.341672E-11,2.670887,2.056513,-10.97129,-17.7324
'[17:42:32.956 11/09/2023]',4.993944,0.6601952,33.91331,1.341672E-11,7.14499,11.79677,51.20584,59.27745
'[17:42:32.964 11/09/2023]',2.159776,2.46776,4.130694,1.341672E-11,5.514824,6.552256,16.5489,1.237735
'[17:42:32.972 11/09/2023]',-2.465147,-1.714021,-3.160386,1.341672E-11,2.763307,0.6473682,8.960328,-4.594086
'[17:42:32.980 11/09/2023]',1.509103,-1.350996,-17.72333,1.341672E-11,-2.019727,-4.851523,-34.88378,-22.94067
'[17:42:32.988 11/09/2023]',-1.238591,0.09682266,24.2524,1.341672E-11,5.973186,4.398551,45.63174,33.14795
'[17:42:32.996 11/09/2023]',0.04778046,-1.988802,2.140015,1.341672E-11,-3.817744,-2.85936,5.303541,-14.83856
'[17:42:33.004 11/09/2023]',-2.459475,1.580704,-33.15143,1.341672E-11,-6.903859,-12.5533,-71.00015,-61.36522
'[17:42:33.012 11/09/2023]',1.230525,1.312294,-14.93386,1.341672E-11,-3.282242,-0.5625725,-4.62926,5.852853
'[17:42:33.020 11/09/2023]',1.145703,1.226562,21.40488,1.341672E-11,15.0964,9.147616,34.36945,51.62893
'[17:42:33.028 11/09/2023]',0.8087814,1.290503,-33.55465,1.341672E-11,-1.650719,-5.300725,-58.50299,-60.73093
'[17:42:33.036 11/09/2023]',-4.089714,-2.278389,-0.9858838,1.341672E-11,3.160266,3.46745,7.320101,3.604007
'[17:42:33.044 11/09/2023]',0.7674497,-1.611851,-33.39648,1.341672E-11,-8.786905,-11.60694,-38.91465,-45.08746
'[17:42:33.052 11/09/2023]',-0.5877855,0.8865443,4.805725,1.341672E-11,0.1313895,2.729604,-11.46422,15.52516
'[17:42:33.060 11/09/2023]',-0.9027775,-0.3986957,-12.33301,1.341672E-11,-3.226216,-6.753876,-8.838223,-14.64166
'[17:42:33.068 11/09/2023]',-1.657238,0.8029042,8.125569,1.341672E-11,2.390508,-0.7742899,14.07123,9.056012
'[17:42:33.076 11/09/2023]',-13.83815,0.6916791,-2227.531,1.341672E-11,-30.30297,-405.2008,-1714.065,-1700.49
'[17:42:33.084 11/09/2023]',29.64702,10.31175,494.1555,1.341672E-11,416.4279,267.9189,102.0357,188.4524
'[17:42:33.092 11/09/2023]',45.02848,20.95982,1300.905,1.341672E-11,275.9971,353.1104,863.1204,928.1821
'[17:42:33.100 11/09/2023]',7.313066,3.539531,479.7918,1.341672E-11,25.54486,98.52813,338.4731,355.5656
'[17:42:33.108 11/09/2023]',1.073088,-1.172425,47.46983,1.341672E-11,-3.802812,8.94892,35.59008,37.34909
'[17:42:33.116 11/09/2023]',10.68312,7.040548,343.2981,1.341672E-11,64.00102,85.39299,229.6022,256.6049
'[17:42:33.124 11/09/2023]',4.755778,0.4588855,519.5714,1.341672E-11,27.87869,106.9931,406.2694,407.5542
'[17:42:33.132 11/09/2023]',-4.46149,-2.027379,-35.63646,1.341672E-11,-122.6553,-63.82181,34.26588,4.690736
'[17:42:33.140 11/09/2023]',-25.64815,-15.24287,-828.3541,1.341672E-11,-189.7397,-226.7066,-563.5859,-629.4603
'[17:42:33.148 11/09/2023]',-22.21943,-11.14038,-836.5773,1.341672E-11,-71.59526,-174.4358,-583.9968,-596.3892
'[17:42:33.156 11/09/2023]',6.194521,2.915665,-77.99912,1.341672E-11,122.5617,31.90542,-131.7049,-89.39972
'[17:42:33.164 11/09/2023]',18.30384,7.436603,708.4969,1.341672E-11,184.2063,203.8,451.7163,503.3444
'[17:42:33.172 11/09/2023]',17.06223,8.750645,722.889,1.341672E-11,72.38097,166.4588,516.3121,521.7913
'[17:42:33.180 11/09/2023]',-3.841967,-0.1551512,145.8225,1.341672E-11,-72.64082,-0.2581241,154.643,136.5248
'[17:42:33.188 11/09/2023]',-15.97938,-10.42921,-404.4258,1.341672E-11,-122.3486,-130.0743,-242.7922,-274.7038
'[17:42:33.196 11/09/2023]',-16.25815,-4.766006,-491.6986,1.341672E-11,-61.30317,-120.7031,-368.619,-389.8684
'[17:42:33.204 11/09/2023]',-3.079617,-3.30451,-128.92,1.341672E-11,34.3209,-7.648877,-118.3745,-116.558
'[17:42:33.212 11/09/2023]',7.946248,2.623337,172.391,1.341672E-11,55.74112,49.59993,76.07598,103.0275
'[17:42:33.220 11/09/2023]',9.712705,6.746604,226.6051,1.341672E-11,32.11764,53.81576,148.1724,135.1337
'[17:42:33.228 11/09/2023]',5.657044,-1.179922,106.3404,1.341672E-11,-12.22588,10.19239,96.82272,101.5351
'[17:42:33.236 11/09/2023]',-2.644616,-0.2217046,-43.99759,1.341672E-11,-18.26497,-16.75804,-24.66708,-31.22009
'[17:42:33.244 11/09/2023]',-6.085559,-3.842333,-77.86211,1.341672E-11,-15.16911,-20.39145,-50.89942,-33.27114
'[17:42:33.252 11/09/2023]',-2.64107,-3.241957,-43.58417,1.341672E-11,-3.558197,-2.011086,-46.79614,-69.94405
'[17:42:33.260 11/09/2023]',-0.2975252,1.232785,2.766093,1.341672E-11,2.744327,2.832085,9.881392,6.088507
'[17:42:33.268 11/09/2023]',1.750666,-0.1328723,-8.105225,1.341672E-11,-0.3777058,-2.930644,-26.28922,-20.66131
'[17:42:33.276 11/09/2023]',-2.275702,-3.848772,-16.09731,1.341672E-11,0.3985318,-1.96413,-17.68837,-26.75275
'[17:42:33.284 11/09/2023]',-2.681165,-4.555332,-37.03313,1.341672E-11,-9.900516,-8.564987,-46.75798,-47.92876
'[17:42:33.292 11/09/2023]',6.559894,2.403076,35.33393,1.341672E-11,6.191275,7.419339,42.98195,30.71951
'[17:42:33.300 11/09/2023]',-1.784508,-0.937167,31.42999,1.341672E-11,0.8636498,7.689266,25.08798,33.633
'[17:42:33.308 11/09/2023]',-2.932238,1.517802,-4.138413,1.341672E-11,-4.136201,-0.05978634,-15.64748,-18.23765
'[17:42:33.316 11/09/2023]',-1.074215,-0.2867923,-28.99988,1.341672E-11,-11.10893,-8.632789,19.67269,3.145574
'[17:42:33.324 11/09/2023]',2.379784,2.542716,-28.86441,1.341672E-11,2.171598,-1.67,-39.51871,-41.10414
'[17:42:33.332 11/09/2023]',-1.347909,-0.3041353,8.755475,1.341672E-11,3.871593,-5.603374,0.4606096,4.244225
'[17:42:33.340 11/09/2023]',-1.703852,-1.732643,38.74862,1.341672E-11,4.560319,9.819348,5.875584,23.81698
'[17:42:33.348 11/09/2023]',0.2006753,1.926773,1.738841,1.341672E-11,-2.668824,-4.158359,-19.42785,-33.98774
'[17:42:33.356 11/09/2023]',-0.6675041,0.1656811,-42.37271,1.341672E-11,-5.801029,-8.03447,-45.3258,-51.21765
'[17:42:33.364 11/09/2023]',-5.014669,-2.971617,-24.95076,1.341672E-11,-12.77887,-10.48299,-52.97835,-50.9282
'[17:42:33.372 11/09/2023]',-0.9402635,-3.019106,-34.13192,1.341672E-11,-16.99991,-21.39373,-55.34478,-61.98368
'[17:42:33.380 11/09/2023]',3.111801,1.441143,17.14657,1.341672E-11,9.274772,12.11443,36.19285,40.18324
'[17:42:33.388 11/09/2023]',1.055336,3.210138,-6.952818,1.341672E-11,3.832269,0.8970156,-24.14627,-16.66862
'[17:42:33.396 11/09/2023]',-3.44665,-2.160725,-2.280874,1.341672E-11,-1.419993,-3.456061,-11.61729,-12.68698
'[17:42:33.404 11/09/2023]',-0.7863612,-0.04389685,-20.51841,1.341672E-11,5.926404,-4.014127,-46.43216,-44.74936
'[17:42:33.412 11/09/2023]',3.587586,3.874246,-6.964983,1.341672E-11,-0.6450416,-1.356394,6.521509,-5.605886
'[17:42:33.420 11/09/2023]',-2.187389,-2.268686,36.76392,1.341672E-11,12.38944,14.16058,54.882,82.93855
'[17:42:33.428 11/09/2023]',-0.1529203,1.412962,-26.72156,1.341672E-11,-5.858388,-4.716079,-21.0916,-47.54771
'[17:42:33.436 11/09/2023]',-4.230174,-1.99753,27.63974,1.341672E-11,3.126246,7.404783,42.77109,51.766
'[17:42:33.444 11/09/2023]',-0.6337059,0.8084409,38.60028,1.341672E-11,8.445734,10.51336,31.75975,40.29481
'[17:42:33.452 11/09/2023]',-0.06310501,2.239946,-1.363808,1.341672E-11,-3.330426,-5.606334,12.67254,19.44023
'[17:42:33.460 11/09/2023]',-2.050932,0.6554673,6.376397,1.341672E-11,4.103931,9.858146,2.646787,-6.753895
'[17:42:33.468 11/09/2023]',2.387464,3.107672,3.038724,1.341672E-11,6.649841,4.572865,6.558554,15.59119
'[17:42:33.476 11/09/2023]',3.149505,0.7474656,34.22448,1.341672E-11,5.957572,11.44925,33.4544,22.14631
'[17:42:33.484 11/09/2023]',-3.653632,-2.88524,-10.53714,1.341672E-11,-6.037058,-5.897998,-6.609357,-6.998872
'[17:42:33.492 11/09/2023]',-2.874374,0.7410694,12.71142,1.341672E-11,-5.134664,4.992066,18.56213,10.30553
'[17:42:33.500 11/09/2023]',5.055297,-0.06193591,2.608433,1.341672E-11,-1.106807,-7.176795,1.973259,4.153542
'[17:42:33.508 11/09/2023]',-2.050833,-2.941463,11.17017,1.341672E-11,-0.1231546,3.433329,43.85877,38.30536
'[17:42:33.516 11/09/2023]',-1.606058,-1.005325,14.38761,1.341672E-11,-0.9309088,-2.960267,9.143084,7.214886
'[17:42:33.524 11/09/2023]',2.36207,1.429434,-4.813306,1.341672E-11,-3.395493,-6.632442,-9.413141,7.299173
'[17:42:33.532 11/09/2023]',-2.651751,-1.865159,-9.310055,1.341672E-11,-4.159236,-3.155057,-1.635497,3.619525
