Time and date,Fp1,Fp2,F3,F4,T7,T8,F7,F8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Event
[12:39:22.212 29/11/2023],-181281.8,-95228.13,-130927.4,-194932.5,-171345.6,-165494.1,-187705,-144341.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.216 29/11/2023],-181268.3,-95212.17,-130907.3,-194909.8,-171332.5,-165467.7,-187691.8,-144320.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.220 29/11/2023],-181302.6,-95230.14,-130920.5,-194922.5,-171352.8,-165511.5,-187708.6,-144336.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.224 29/11/2023],-181250.8,-95185.8,-130897.2,-194923.6,-171324.3,-165444.2,-187674.2,-144300.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.228 29/11/2023],-181274.4,-95209.98,-130919.8,-194930.4,-171344.7,-165452.1,-187691.9,-144314,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.232 29/11/2023],-181270.9,-95205.82,-130909.8,-194913.5,-171336.9,-165459.4,-187680.5,-144315.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.236 29/11/2023],-181252.1,-95191.56,-130886.1,-194895,-171313.6,-165446.3,-187667.3,-144301.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.240 29/11/2023],-181276.8,-95214.23,-130913.5,-194918.5,-171336.7,-165468.7,-187692.8,-144322.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.244 29/11/2023],-181299.7,-95239.48,-130935.1,-194943.5,-171359,-165489.3,-187711.3,-144345.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.248 29/11/2023],-181281.8,-95228.13,-130927.4,-194932.5,-171345.6,-165494.1,-187705,-144341.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.252 29/11/2023],-181268.3,-95212.17,-130907.3,-194909.8,-171332.5,-165467.7,-187691.8,-144320.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.256 29/11/2023],-181302.6,-95230.14,-130920.5,-194922.5,-171352.8,-165511.5,-187708.6,-144336.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.260 29/11/2023],-181312.2,-95232.91,-130925.3,-194925.4,-171354,-165510.4,-187716.6,-144345,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.264 29/11/2023],-181304.9,-95231.3,-130930.5,-194932.5,-171362.4,-165504.4,-187721.8,-144349.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.268 29/11/2023],-181279.2,-95199.88,-130914,-194918,-171353.7,-165491.6,-187705.1,-144334.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.272 29/11/2023],-181286.6,-95209.63,-130920.3,-194919.6,-171354.5,-165504,-187712,-144339.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.276 29/11/2023],-181314,-95232.15,-130929.4,-194924.8,-171360.5,-165486.1,-187726.3,-144353.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.280 29/11/2023],-181314.1,-95222.98,-130914.2,-194915.1,-171353.5,-165494.6,-187716.5,-144342.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.284 29/11/2023],-181282.9,-95207.56,-130893.8,-194910,-171327.7,-165473.7,-187692.3,-144329.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.288 29/11/2023],-181273.2,-95209.22,-130897.6,-194912.5,-171337.9,-165480,-187694.9,-144331.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.292 29/11/2023],-181280.2,-95216.2,-130910.9,-194929.1,-171366.4,-165493.9,-187708.7,-144346.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.296 29/11/2023],-181274.2,-95198.05,-130903,-194918.8,-171350.3,-165483.6,-187699.6,-144335,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.300 29/11/2023],-181285,-95201.48,-130907.5,-194916.7,-171337.9,-165484.1,-187700.7,-144331.2,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.304 29/11/2023],-181282.8,-95201.93,-130914.9,-194919.8,-171354.5,-165494.9,-187704.3,-144335.5,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.308 29/11/2023],-181276.4,-95199.74,-130909.3,-194918.4,-171361.1,-165487.7,-187701.9,-144331.9,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.312 29/11/2023],-181284.7,-95212.8,-130910.2,-194926.3,-171353.3,-165464.2,-187709.4,-144343.5,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.316 29/11/2023],-181285.7,-95190.89,-130887.4,-194908.9,-171325.3,-165445.7,-187690.2,-144326.6,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.320 29/11/2023],-181265.4,-95178.06,-130870.9,-194889.5,-171330.1,-165460.6,-187673.2,-144304.7,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.324 29/11/2023],-181257,-95188.7,-130881.5,-194892.9,-171337.4,-165466.7,-187679.7,-144309.2,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.328 29/11/2023],-181263.9,-95187.63,-130889.2,-194894.5,-171323.8,-165459.3,-187690.1,-144313.7,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.332 29/11/2023],-181272.3,-95189.77,-130898.4,-194899.9,-171329.3,-165455.1,-187699.1,-144326.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.336 29/11/2023],-181259,-95184.45,-130884.6,-194891,-171336.7,-165437.3,-187684.4,-144313,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.340 29/11/2023],-181268.7,-95189.91,-130890.8,-194899.9,-171337.1,-165459.6,-187693.3,-144324.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.344 29/11/2023],-181281.4,-95207.3,-130904.1,-194919.6,-171344.9,-165474.3,-187711.3,-144347.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.348 29/11/2023],-181222,-95144.17,-130842.4,-194841.7,-171267.1,-165383.4,-187643.2,-144255.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.352 29/11/2023],-181240.4,-95149.36,-130839.7,-194842.9,-171306.8,-165386.9,-187646.2,-144257,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.356 29/11/2023],-181259.3,-95155.66,-130853.2,-194865,-171323.5,-165369.7,-187663.3,-144273.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.360 29/11/2023],-181260.8,-95161.52,-130869,-194877.3,-171333.3,-165407.7,-187678.5,-144291.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.364 29/11/2023],-181238.1,-95146.55,-130865.9,-194861.7,-171325.8,-165414.3,-187672.3,-144286.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.368 29/11/2023],-181254.5,-95168.63,-130885.6,-194886.9,-171309.8,-165433.4,-187684.8,-144303.2,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.372 29/11/2023],-181238,-95150.44,-130882.6,-194878.7,-171321.5,-165414.9,-187682,-144292.1,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.376 29/11/2023],-181263.5,-95183.65,-130900.3,-194895.8,-171322.4,-165431.9,-187700.9,-144310.5,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.380 29/11/2023],-181242.6,-95170.55,-130878.4,-194875.2,-171279.5,-165414.7,-187674.7,-144290.4,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.384 29/11/2023],-181235.6,-95130.77,-130860.3,-194841.5,-171287.4,-165378.8,-187662.5,-144258.7,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.388 29/11/2023],-181228.7,-95147.08,-130874.6,-194859.7,-171318.7,-165384.8,-187672.2,-144271.8,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.392 29/11/2023],-181244.7,-95170.41,-130885.9,-194875.7,-171322.8,-165411.8,-187689.6,-144285.7,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.396 29/11/2023],-181249.4,-95145.3,-130871.6,-194867.6,-171313,-165407.8,-187683.4,-144276.6,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.400 29/11/2023],-181248,-95108.99,-130854.3,-194858.7,-171312.8,-165410.8,-187671.7,-144266.1,0.05,0.00,1.03,-4,-2,-4,89,0
[12:39:22.404 29/11/2023],-181217.6,-95140.06,-130858.8,-194849.8,-171308.1,-165389.2,-187665.9,-144271.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.408 29/11/2023],-181229.2,-95143.86,-130860.6,-194852.7,-171311.5,-165381.8,-187671.8,-144270.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.412 29/11/2023],-181260.3,-95162.46,-130880.7,-194874.3,-171328,-165398,-187688.2,-144288.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.416 29/11/2023],-181256.8,-95150.75,-130871.4,-194862.4,-171308.1,-165399,-187677,-144276.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.420 29/11/2023],-181235.6,-95130.77,-130860.3,-194841.5,-171287.4,-165378.8,-187662.5,-144258.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.424 29/11/2023],-181228.7,-95147.08,-130874.6,-194859.7,-171318.7,-165384.8,-187672.2,-144271.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.428 29/11/2023],-181244.7,-95170.41,-130885.9,-194875.7,-171322.8,-165411.8,-187689.6,-144285.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.432 29/11/2023],-181249.4,-95145.3,-130871.6,-194867.6,-171313,-165407.8,-187683.4,-144276.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.436 29/11/2023],-181248,-95108.99,-130854.3,-194858.7,-171312.8,-165410.8,-187671.7,-144266.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.440 29/11/2023],-181255.2,-95120.75,-130870,-194877,-171320.6,-165432.3,-187683.1,-144289.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.444 29/11/2023],-181253.7,-95109.44,-130879.3,-194885.2,-171355.9,-165420.7,-187687,-144302.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.448 29/11/2023],-181247.5,-95091.29,-130877.1,-194879.8,-171363,-165422.3,-187685.2,-144296.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.452 29/11/2023],-181245.9,-95090.09,-130861.9,-194860,-171324.1,-165404.4,-187675.4,-144283.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.456 29/11/2023],-181241.9,-95086.87,-130854.4,-194855.8,-171309.5,-165400.2,-187666.7,-144274.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.460 29/11/2023],-181238.8,-95082.57,-130863.6,-194861.5,-171312.4,-165408.2,-187672.8,-144279.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.464 29/11/2023],-181224.3,-95075.42,-130850.3,-194850.3,-171309.9,-165377.6,-187665.9,-144268.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.468 29/11/2023],-181212.2,-95060.94,-130834.4,-194824.8,-171286.7,-165367.5,-187647.7,-144248.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.472 29/11/2023],-181208.4,-95049.13,-130830.1,-194813.4,-171291.1,-165379.5,-187644.9,-144242.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.476 29/11/2023],-181212.5,-95055.13,-130838.6,-194832.3,-171313.6,-165375.5,-187657.6,-144252.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.480 29/11/2023],-181215.1,-95063.13,-130847.1,-194839,-171302.1,-165365.4,-187664.5,-144256.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.484 29/11/2023],-181206.4,-95042.43,-130832.9,-194821.5,-171275.5,-165355.6,-187651.8,-144247.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.488 29/11/2023],-181205.2,-95043.95,-130829.5,-194811.1,-171284,-165352.6,-187647,-144242,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.492 29/11/2023],-181207.7,-95048.87,-130830.7,-194810.2,-171293.3,-165355,-187647.2,-144238.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.496 29/11/2023],-181213.9,-95050.3,-130830.7,-194814.3,-171286.6,-165347.1,-187646.8,-144239,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.500 29/11/2023],-181195.8,-95032.38,-130808.1,-194796.1,-171265.1,-165342.6,-187624.7,-144225.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.504 29/11/2023],-181122.2,-94970.63,-130753.1,-194742.4,-171238.5,-165293.3,-187569.3,-144168.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.508 29/11/2023],-181139.9,-94986.51,-130768.9,-194755.8,-171255.8,-165291.9,-187587,-144184.7,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.512 29/11/2023],-181199.3,-94997.91,-130797.4,-194805.2,-171280.7,-165339.7,-187622.3,-144224.6,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.516 29/11/2023],-181168.9,-94990.22,-130768.5,-194768.1,-171258.2,-165309.2,-187602.3,-144197.2,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.520 29/11/2023],-181132.7,-94991.16,-130745.5,-194749.5,-171241.5,-165288.9,-187581.5,-144180.2,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.524 29/11/2023],-181135,-94994.64,-130755.1,-194756.8,-171237.9,-165292.5,-187580.3,-144185.8,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.528 29/11/2023],-181162,-95010.83,-130771,-194774.9,-171231,-165314.4,-187591.8,-144200.5,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.532 29/11/2023],-181156,-95007.74,-130765.2,-194769.5,-171218.5,-165309.2,-187586.7,-144193.2,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.536 29/11/2023],-181131.3,-94972.6,-130741.2,-194726.4,-171230.5,-165268.5,-187557.1,-144166.1,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.540 29/11/2023],-181122.9,-94966.93,-130733.9,-194717.7,-171222.1,-165272.5,-187555.2,-144156.9,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.544 29/11/2023],-181129.6,-94972.42,-130741.2,-194732.8,-171222,-165261.6,-187566.6,-144156.9,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.548 29/11/2023],-181139.6,-94991.29,-130770.9,-194764,-171243.8,-165272,-187592.5,-144190.7,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.552 29/11/2023],-181103.5,-94956.24,-130751.5,-194739.7,-171195.7,-165271.7,-187562.3,-144172,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.556 29/11/2023],-181108.8,-94949.89,-130741.8,-194731.3,-171206.6,-165273.8,-187555,-144161.9,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.560 29/11/2023],-181126.5,-94960.89,-130736.6,-194738.2,-171216.2,-165270.3,-187564.8,-144165.6,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.564 29/11/2023],-181143.7,-94979.84,-130741.3,-194751.1,-171240,-165292.6,-187576.1,-144174.6,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.568 29/11/2023],-181136.4,-94976.72,-130738.7,-194743.2,-171251.2,-165273.7,-187562.4,-144169.1,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.572 29/11/2023],-181139.5,-94966.48,-130781.4,-194758.6,-171265.5,-165305.9,-187599.2,-144182.3,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.576 29/11/2023],-181133.8,-94983.87,-130784.2,-194762.5,-171257.2,-165307,-187603.3,-144196.4,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.580 29/11/2023],-181135.9,-95001.17,-130769.5,-194748.5,-171252.9,-165300.3,-187585.9,-144184,0.05,0.00,1.02,-4,-2,-4,89,0
[12:39:22.584 29/11/2023],-181112.6,-94964.78,-130739.2,-194734,-171227.8,-165261.2,-187568,-144147.2,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.588 29/11/2023],-181115,-94979.8,-130747,-194738.5,-171234.1,-165271.6,-187568.6,-144148.7,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.592 29/11/2023],-181131.3,-95001.88,-130765.7,-194757.1,-171252.2,-165275.8,-187579.7,-144163.7,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.596 29/11/2023],-181152.2,-95017.53,-130789.8,-194776.7,-171277.6,-165301.4,-187604.6,-144193.9,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.600 29/11/2023],-181144,-95010.52,-130781,-194761.9,-171273.3,-165310,-187597.6,-144187.9,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.604 29/11/2023],-181136,-94982.35,-130770.3,-194749.9,-171255.6,-165301.5,-187587,-144169.1,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.608 29/11/2023],-181139.5,-94966.48,-130781.4,-194758.6,-171265.5,-165305.9,-187599.2,-144182.3,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.612 29/11/2023],-181133.8,-94983.87,-130784.2,-194762.5,-171257.2,-165307,-187603.3,-144196.4,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.616 29/11/2023],-181135.9,-95001.17,-130769.5,-194748.5,-171252.9,-165300.3,-187585.9,-144184,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.620 29/11/2023],-181126.1,-94998.22,-130746.8,-194735.2,-171233,-165278.8,-187572,-144171.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.624 29/11/2023],-181133.3,-95003.27,-130751.7,-194742.6,-171249.4,-165287.9,-187581.7,-144178.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.628 29/11/2023],-181143.2,-94999.34,-130765.9,-194748.8,-171279.7,-165302.5,-187591.3,-144183.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.632 29/11/2023],-181122.7,-94978.1,-130750.2,-194735.6,-171282.4,-165289,-187575.7,-144175.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.636 29/11/2023],-181106.2,-94975.46,-130738.5,-194715.1,-171262.5,-165263.6,-187565,-144156.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.640 29/11/2023],-181118.9,-94989.63,-130753.2,-194735.4,-171265.7,-165300.5,-187571.9,-144165.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.644 29/11/2023],-181131.4,-95000.09,-130773,-194754.2,-171273.4,-165309.4,-187586.7,-144184.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.648 29/11/2023],-181123.2,-94990.48,-130759.7,-194750.3,-171263.2,-165300.1,-187575.9,-144183.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.652 29/11/2023],-181107,-94951.1,-130732,-194718.7,-171245.2,-165275.3,-187548.1,-144156.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.656 29/11/2023],-181119.5,-94953.07,-130743.9,-194724.8,-171268,-165273.3,-187557.7,-144162.4,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.660 29/11/2023],-181143.8,-94996.88,-130766.6,-194744.1,-171285.5,-165298.8,-187582.5,-144181.3,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.664 29/11/2023],-181150.5,-95029.38,-130788.5,-194768.6,-171296.7,-165314.6,-187607.9,-144203.1,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.668 29/11/2023],-181125.1,-95013.51,-130780.5,-194758,-171291.7,-165305.1,-187596.4,-144186.2,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.672 29/11/2023],-181119.8,-94984.77,-130767.9,-194741,-171250.8,-165284.6,-187582.3,-144173.3,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.676 29/11/2023],-181120.7,-94974.88,-130758.6,-194730.3,-171242.2,-165284.6,-187577.7,-144173.4,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.680 29/11/2023],-181132.5,-94994.82,-130766.1,-194743.9,-171280.9,-165293.3,-187586.4,-144183.2,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.684 29/11/2023],-181108.3,-94972.42,-130743.1,-194718.2,-171263.6,-165263.2,-187563.9,-144154,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.688 29/11/2023],-181109.3,-94959.69,-130742.8,-194714.7,-171248.5,-165268.4,-187562,-144153.4,0.02,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.692 29/11/2023],-181121.5,-94970.59,-130762.8,-194740.6,-171260.3,-165281.5,-187581.4,-144171.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.696 29/11/2023],-181103.8,-94968.18,-130754.4,-194718.4,-171243.1,-165277.8,-187568.3,-144157.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.700 29/11/2023],-181095.5,-94963.35,-130737.4,-194698.8,-171230.2,-165265.6,-187548.2,-144140.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.704 29/11/2023],-181101.4,-94966.21,-130743.6,-194709,-171245.3,-165264.5,-187551.9,-144146.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.708 29/11/2023],-181100.8,-94965.59,-130754.8,-194717.5,-171245.8,-165266.4,-187557.5,-144154.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.712 29/11/2023],-181106,-94968.54,-130756.7,-194724.5,-171251.1,-165274.7,-187563.5,-144160.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.716 29/11/2023],-181094.8,-94962.14,-130742.5,-194717,-171240.8,-165278.9,-187552.3,-144158.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.720 29/11/2023],-181087.8,-94951.05,-130739.3,-194704.2,-171230.5,-165275.3,-187554.2,-144152.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.724 29/11/2023],-181100.3,-94968.63,-130767.6,-194727.5,-171252.4,-165293.1,-187581.3,-144174.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.728 29/11/2023],-181096.1,-94973.95,-130772.3,-194731.6,-171273.7,-165282.2,-187584.1,-144175,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.732 29/11/2023],-181082.3,-94969.02,-130747.7,-194718,-171256.4,-165265,-187561.9,-144159.2,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.736 29/11/2023],-181073.3,-94951.05,-130721.4,-194685.9,-171213.5,-165237.5,-187536.6,-144131.3,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.740 29/11/2023],-181089.9,-94966.79,-130731.6,-194697.3,-171223.7,-165230.3,-187548.9,-144145.8,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.744 29/11/2023],-181089.1,-94971.3,-130723.1,-194697.7,-171236.4,-165254.5,-187545.3,-144150.8,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.748 29/11/2023],-181094.5,-94962.91,-130720.5,-194693.1,-171234.6,-165261.4,-187541.5,-144139.8,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.752 29/11/2023],-181083,-94948.6,-130715.5,-194675.8,-171229,-165242.9,-187530.6,-144130.2,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.756 29/11/2023],-181058.1,-94928.62,-130712.8,-194662.2,-171222.9,-165226.5,-187517.4,-144116.5,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.760 29/11/2023],-181050,-94926.91,-130713.1,-194668.8,-171225.7,-165232.5,-187522.1,-144122.3,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.764 29/11/2023],-181060.5,-94935.09,-130710.2,-194668,-171211.3,-165218.6,-187534,-144125.8,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.768 29/11/2023],-181070,-94941.63,-130717.8,-194668.6,-171203.8,-165237,-187543.5,-144132.6,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.772 29/11/2023],-181067.6,-94930.13,-130718.6,-194661.5,-171217.9,-165233.5,-187542.2,-144126.5,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.776 29/11/2023],-181062.6,-94937.34,-130719.2,-194668.9,-171231.8,-165245.5,-187544.2,-144135.7,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.780 29/11/2023],-181075.9,-94962.55,-130735.4,-194692,-171245.7,-165262.3,-187559.6,-144160.1,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.784 29/11/2023],-181061.3,-94943.32,-130718.6,-194672.6,-171227.7,-165225.5,-187538.1,-144137.3,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.788 29/11/2023],-181058.6,-94928.88,-130710.3,-194649,-171226.6,-165221.4,-187533.3,-144122.3,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.792 29/11/2023],-181069.7,-94942.92,-130727.5,-194670.8,-171232.2,-165219.7,-187551.1,-144139.8,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.796 29/11/2023],-181068.4,-94952.76,-130736.9,-194681.5,-171251.4,-165222.8,-187568.2,-144154,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:39:22.800 29/11/2023],-181042.6,-94926.78,-130721,-194670.5,-171240.9,-165224.8,-187553.1,-144145.9,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.804 29/11/2023],-181034.7,-94910.33,-130706.1,-194651,-171225,-165225.6,-187533.4,-144126.8,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.808 29/11/2023],-181081.4,-94939.12,-130729.6,-194676.4,-171226.1,-165252,-187556.2,-144155.6,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.812 29/11/2023],-181105.2,-94964.11,-130727.9,-194690.6,-171235.2,-165253.4,-187563.4,-144170,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.816 29/11/2023],-181092,-94962.55,-130702.9,-194672.7,-171243.3,-165219,-187548.6,-144152.9,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.820 29/11/2023],-181060.8,-94943.01,-130680,-194650.6,-171218,-165213.5,-187528.8,-144133.1,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.824 29/11/2023],-181061.2,-94954.27,-130698.5,-194661.2,-171216.8,-165232.8,-187538.3,-144140.7,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.828 29/11/2023],-181071.7,-94954.72,-130717.2,-194670.7,-171218.8,-165234.3,-187555.5,-144146.3,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.832 29/11/2023],-181070.1,-94937.42,-130723.9,-194686.2,-171219.3,-165231.1,-187561.3,-144142.3,0.03,0.00,1.00,-4,-2,-4,89,0
[12:39:22.836 29/11/2023],-181049.3,-94933.09,-130727.4,-194681.8,-171225.3,-165238.7,-187554.2,-144135.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:39:22.840 29/11/2023],-181036.3,-94932.77,-130722.7,-194668,-171234.7,-165224.4,-187548.8,-144134.4,0.03,0.00,1.02,-4,-2,-4,89,0
