Time and date,Fp1,Fp2,F3,F4,T7,T8,F7,F8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Event
[15:15:33.764 29/11/2023],-134382.8,-64664.4,-99849.58,-150531.7,-76121.59,-102397.3,-130338,-98395.46,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.768 29/11/2023],-134376.9,-64657.47,-99825.03,-150521.4,-76109.21,-102364.5,-130325.2,-98367.43,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.772 29/11/2023],-134377,-64655.5,-99829.99,-150527.1,-76093.65,-102386.5,-130329.2,-98396.09,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.776 29/11/2023],-134393.6,-64686.93,-99878.68,-150564,-76147.3,-102422.3,-130348.9,-98412.58,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.780 29/11/2023],-134386.3,-64678.48,-99879.35,-150528.4,-76137.82,-102425.6,-130329.2,-98414.59,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.784 29/11/2023],-134405.3,-64671.24,-99876.84,-150523.5,-76113.32,-102420.6,-130337.7,-98419.55,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.788 29/11/2023],-134379.9,-64640.53,-99857.63,-150511.1,-76108.58,-102402.1,-130314.6,-98392.15,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.792 29/11/2023],-134379.8,-64656.4,-99867.55,-150529.6,-76132.37,-102392.6,-130314.6,-98386.07,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.796 29/11/2023],-134399.1,-64673.43,-99882.25,-150531.3,-76124.01,-102415.6,-130339.9,-98407.48,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.800 29/11/2023],-134401.5,-64679.82,-99886.1,-150529.5,-76136.34,-102407.7,-130342.8,-98419.47,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.804 29/11/2023],-134392.9,-64661.67,-99885.78,-150528.1,-76118.02,-102403.1,-130329.8,-98403.38,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.808 29/11/2023],-134405.4,-64675.44,-99898.16,-150546.9,-76115.55,-102420.1,-130341.6,-98425.86,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.812 29/11/2023],-134423.4,-64701.32,-99918.69,-150583,-76122.08,-102451.8,-130356.8,-98436.81,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.816 29/11/2023],-134411.4,-64705.88,-99926.69,-150565,-76127.71,-102458.3,-130339.1,-98441.28,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.820 29/11/2023],-134399.1,-64694.08,-99919.4,-150549.5,-76137.15,-102453.6,-130317.5,-98447.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.824 29/11/2023],-134406,-64705.13,-99924.32,-150569.4,-76113.59,-102450.6,-130325.6,-98464.84,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.828 29/11/2023],-134425.3,-64702.35,-99943.36,-150596.8,-76127.09,-102459.4,-130345,-98440.61,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.832 29/11/2023],-134441.2,-64718.45,-99963.08,-150612,-76175.15,-102464.8,-130360.3,-98437.52,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.836 29/11/2023],-134424.9,-64705.48,-99960.09,-150587.9,-76147.2,-102458.4,-130335.4,-98457.64,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.840 29/11/2023],-134416,-64690.59,-99960.17,-150562.8,-76134.42,-102459.2,-130339.9,-98444.41,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.844 29/11/2023],-134438.6,-64705.53,-99974.92,-150570.5,-76113.68,-102478,-130361.4,-98480.17,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.848 29/11/2023],-134432.3,-64690.28,-99981.18,-150571.3,-76135.23,-102478.5,-130356.3,-98472.62,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.852 29/11/2023],-134423.7,-64689.16,-99961.38,-150560.9,-76104.42,-102486.8,-130341.1,-98458.05,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.856 29/11/2023],-134422.8,-64692.29,-99962.27,-150570.6,-76088.6,-102475.5,-130331.4,-98441.15,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.860 29/11/2023],-134438,-64706.6,-99981.85,-150580.1,-76144.43,-102483.5,-130348.3,-98467.43,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.864 29/11/2023],-134452.8,-64724.3,-100005.6,-150592.4,-76161.96,-102500.2,-130356.3,-98499.71,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.868 29/11/2023],-134437,-64715.76,-100007.3,-150599.9,-76141.93,-102500.5,-130347.6,-98498.73,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.872 29/11/2023],-134425.8,-64699,-99998.8,-150596.8,-76117.84,-102481.5,-130335.9,-98461.13,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.876 29/11/2023],-134433.8,-64697.43,-100007.6,-150592.6,-76121.5,-102456.9,-130330.1,-98463.09,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.880 29/11/2023],-134427.9,-64695.51,-99999.96,-150580.1,-76133.93,-102492.8,-130327.6,-98480.93,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.884 29/11/2023],-134440.6,-64704.41,-100015.1,-150590,-76106.62,-102511.2,-130332.2,-98495.15,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.888 29/11/2023],-134440.7,-64695.2,-100020.6,-150588.8,-76124.32,-102504.3,-130332.5,-98484.64,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.892 29/11/2023],-134451.1,-64710.58,-100028.3,-150598.9,-76143.63,-102497.7,-130334.7,-98497.65,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.896 29/11/2023],-134476,-64758.1,-100081.5,-150651,-76157.09,-102522.8,-130354.1,-98524.79,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.900 29/11/2023],-134471,-64736.42,-100085.7,-150633.9,-76138.4,-102531.7,-130353.2,-98515.71,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.904 29/11/2023],-134431.8,-64687.82,-100041.8,-150575.5,-76090.07,-102494.6,-130318.8,-98481.91,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.908 29/11/2023],-134439,-64680.49,-100049.2,-150579.3,-76103.62,-102495.9,-130331.5,-98487.77,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.912 29/11/2023],-134460.5,-64715.63,-100071.8,-150599.1,-76129.01,-102516.8,-130342.9,-98526.44,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.916 29/11/2023],-134456.1,-64717.55,-100067.2,-150626.3,-76101.25,-102522.4,-130339.4,-98527.38,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.920 29/11/2023],-134428.9,-64687.73,-100045.6,-150595,-76107.87,-102495.6,-130320.3,-98492.6,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.924 29/11/2023],-134441.5,-64697.75,-100058,-150585.6,-76134.02,-102508.5,-130325.1,-98509.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.928 29/11/2023],-134450.7,-64707.8,-100066.8,-150609,-76139.6,-102526.4,-130328.8,-98511.64,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.932 29/11/2023],-134455.5,-64709.24,-100083.4,-150614.9,-76132.81,-102520.6,-130337.4,-98532.56,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.936 29/11/2023],-134460.5,-64713.26,-100083.6,-150624.5,-76130.58,-102543.8,-130340.8,-98538.87,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.940 29/11/2023],-134461.2,-64711.47,-100085.3,-150617.9,-76126.87,-102546.4,-130333.8,-98529.7,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.944 29/11/2023],-134474,-64735.7,-100101.9,-150640.9,-76134.78,-102559.5,-130337.8,-98553.48,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.948 29/11/2023],-134470.3,-64721.66,-100102.6,-150627.4,-76126.95,-102540.1,-130332.2,-98531.72,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.952 29/11/2023],-134457.4,-64687.33,-100087.4,-150608.6,-76116.9,-102523.3,-130329.5,-98504,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.956 29/11/2023],-134456.4,-64685.59,-100096.9,-150611.2,-76089.54,-102537.7,-130327.2,-98519.6,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:33.960 29/11/2023],-134472.5,-64716.43,-100109.8,-150637.2,-76135.41,-102554.5,-130337.2,-98557.82,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.964 29/11/2023],-134485.6,-64729.35,-100116,-150646.6,-76158.74,-102565.9,-130347.6,-98562.34,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.968 29/11/2023],-134471.3,-64706.6,-100107,-150627.4,-76138.27,-102556.5,-130331.4,-98546.34,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.972 29/11/2023],-134456.9,-64698.55,-100093.6,-150617.2,-76109.12,-102540.9,-130315.2,-98535.38,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.976 29/11/2023],-134473.5,-64709.59,-100105.3,-150626.1,-76122.75,-102536,-130325,-98561,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.980 29/11/2023],-134476.4,-64712.86,-100114.6,-150659.5,-76132.45,-102566.9,-130340.3,-98560.41,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.984 29/11/2023],-134475.4,-64700.34,-100103.5,-150643.7,-76125.44,-102566.2,-130329.3,-98561.84,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.988 29/11/2023],-134465.7,-64688,-100087.9,-150612.6,-76086.85,-102563.4,-130313.4,-98538.06,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.992 29/11/2023],-134477.3,-64699.09,-100107.4,-150622.6,-76121.27,-102549.6,-130323.7,-98539.36,0.05,0.00,1.00,-4,-2,-4,87,0
[15:15:33.996 29/11/2023],-134472.9,-64695.02,-100101.2,-150626,-76128.34,-102569.8,-130329,-98554.02,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.000 29/11/2023],-134499.3,-64720.77,-100139.3,-150656.1,-76122.53,-102595.8,-130327.3,-98576.33,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.004 29/11/2023],-134498.5,-64728.06,-100156.3,-150671.1,-76145.06,-102597.5,-130336.1,-98582.63,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.008 29/11/2023],-134510.6,-64728.64,-100176.7,-150679.1,-76141.35,-102600.4,-130343.7,-98600.34,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.012 29/11/2023],-134530.3,-64731.68,-100188.4,-150685.1,-76134.15,-102609.5,-130349.1,-98610.22,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.016 29/11/2023],-134513.1,-64720.77,-100184.8,-150685.1,-76099.02,-102590.1,-130331.8,-98590.28,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.020 29/11/2023],-134500.9,-64711.61,-100178.6,-150658.2,-76086.72,-102572.3,-130326.9,-98577.49,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.024 29/11/2023],-134518.5,-64733.15,-100197.1,-150683.7,-76120.38,-102588.9,-130340.7,-98600.11,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.028 29/11/2023],-134532,-64754.52,-100219.3,-150702.1,-76148.86,-102620.5,-130355.3,-98631.72,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.032 29/11/2023],-134529.4,-64741.42,-100221.6,-150703.3,-76149.04,-102639.5,-130344.9,-98613.52,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.036 29/11/2023],-134529.3,-64747.19,-100228.8,-150708.5,-76120.56,-102637.3,-130343.5,-98616.48,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.040 29/11/2023],-134539.6,-64762.52,-100265.7,-150715.2,-76139.52,-102644.8,-130363.1,-98645.89,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.044 29/11/2023],-134552,-64771.38,-100278.4,-150723.1,-76160.26,-102651.6,-130364.5,-98656.08,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.048 29/11/2023],-134557.3,-64765.25,-100275.1,-150733.7,-76152.26,-102641.8,-130360.4,-98645.76,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.052 29/11/2023],-134534.1,-64743.34,-100264.7,-150722.7,-76123.96,-102613.9,-130343.4,-98629.3,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.056 29/11/2023],-134540.6,-64750.23,-100277.3,-150712.3,-76115.02,-102625.1,-130352.1,-98650.31,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.060 29/11/2023],-134559.6,-64774.37,-100301.3,-150739.3,-76116.67,-102672.7,-130372.2,-98666.5,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.064 29/11/2023],-134571.5,-64788.36,-100317.8,-150759.8,-76149.4,-102689.3,-130376.5,-98683.93,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.068 29/11/2023],-134529.4,-64741.42,-100221.6,-150703.3,-76149.04,-102639.5,-130344.9,-98613.52,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.072 29/11/2023],-134529.3,-64747.19,-100228.8,-150708.5,-76120.56,-102637.3,-130343.5,-98616.48,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.076 29/11/2023],-134539.6,-64762.52,-100265.7,-150715.2,-76139.52,-102644.8,-130363.1,-98645.89,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.080 29/11/2023],-134552,-64771.38,-100278.4,-150723.1,-76160.26,-102651.6,-130364.5,-98656.08,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.084 29/11/2023],-134557.3,-64765.25,-100275.1,-150733.7,-76152.26,-102641.8,-130360.4,-98645.76,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.088 29/11/2023],-134534.1,-64743.34,-100264.7,-150722.7,-76123.96,-102613.9,-130343.4,-98629.3,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.092 29/11/2023],-134540.6,-64750.23,-100277.3,-150712.3,-76115.02,-102625.1,-130352.1,-98650.31,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.096 29/11/2023],-134559.6,-64774.37,-100301.3,-150739.3,-76116.67,-102672.7,-130372.2,-98666.5,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.100 29/11/2023],-134571.5,-64788.36,-100317.8,-150759.8,-76149.4,-102689.3,-130376.5,-98683.93,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.104 29/11/2023],-134541.5,-64762.7,-100307.4,-150736.1,-76152.08,-102663.8,-130349.4,-98659.88,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.108 29/11/2023],-134542,-64760.42,-100298.4,-150718.2,-76143.9,-102645.4,-130347.3,-98653.17,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.112 29/11/2023],-134573,-64776.34,-100301,-150740.5,-76160.66,-102660.5,-130363.8,-98664.44,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.116 29/11/2023],-134568.9,-64772.31,-100305,-150737.2,-76147.92,-102656.4,-130358.3,-98657.55,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.120 29/11/2023],-134543.5,-64743.52,-100291.2,-150723.2,-76111.53,-102634,-130339.1,-98642.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.124 29/11/2023],-134552.4,-64755.68,-100301.1,-150736.3,-76117.61,-102649.1,-130339.7,-98653.71,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.128 29/11/2023],-134566.2,-64803.16,-100330.1,-150764.9,-76150.2,-102658.6,-130361.8,-98683.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.132 29/11/2023],-134594.7,-64806.64,-100363.1,-150769.5,-76164.15,-102661.4,-130384.5,-98705.93,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.136 29/11/2023],-134580.2,-64772.4,-100352.9,-150745.8,-76110.46,-102651.8,-130360.8,-98671.37,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.140 29/11/2023],-134578.7,-64778.17,-100363.9,-150758.8,-76093.65,-102677,-130356.2,-98688.13,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.144 29/11/2023],-134585.8,-64799.45,-100384.9,-150773.9,-76152.62,-102696.6,-130364.6,-98706.2,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.148 29/11/2023],-134630.7,-64827.3,-100374.7,-150766,-76152.66,-102687.1,-130366.2,-98700.43,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.152 29/11/2023],-134613.8,-64809.77,-100555.7,-150792.9,-76166.47,-102718.6,-130373.7,-98743.48,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.156 29/11/2023],-134608.1,-64801.55,-100556.4,-150792.1,-76166.3,-102703.7,-130373.5,-98737.09,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.160 29/11/2023],-134615.6,-64808.52,-100575.4,-150807.8,-76157.71,-102725.4,-130375.7,-98746.52,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.164 29/11/2023],-134612.7,-64818.63,-100588.1,-150814.5,-76158.56,-102732.4,-130380.2,-98755.59,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.168 29/11/2023],-134598,-64808.07,-100601,-150806.4,-76131.73,-102712.6,-130367.4,-98756.27,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.172 29/11/2023],-134623.5,-64826.76,-100619.2,-150822.4,-76141.66,-102732.5,-130375.4,-98778.57,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.176 29/11/2023],-134606.9,-64821.71,-100535.2,-150795,-76147.97,-102705.2,-130370.8,-98733.24,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.180 29/11/2023],-134626.7,-64831.55,-100549.2,-150807.9,-76154.49,-102715.6,-130385.6,-98752.2,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.184 29/11/2023],-134630.7,-64827.3,-100560.6,-150811.2,-76150.16,-102716.6,-130385.4,-98754.83,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.188 29/11/2023],-134613.8,-64809.77,-100555.7,-150792.9,-76166.47,-102718.6,-130373.7,-98743.48,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.192 29/11/2023],-134608.1,-64801.55,-100556.4,-150792.1,-76166.3,-102703.7,-130373.5,-98737.09,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.196 29/11/2023],-134615.6,-64808.52,-100575.4,-150807.8,-76157.71,-102725.4,-130375.7,-98746.52,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.200 29/11/2023],-134612.7,-64818.63,-100588.1,-150814.5,-76158.56,-102732.4,-130380.2,-98755.59,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.204 29/11/2023],-134598,-64808.07,-100601,-150806.4,-76131.73,-102712.6,-130367.4,-98756.27,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.208 29/11/2023],-134623.5,-64826.76,-100619.2,-150822.4,-76141.66,-102732.5,-130375.4,-98778.57,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.212 29/11/2023],-134629,-64835.97,-100637,-150833.2,-76167.14,-102757.5,-130381.3,-98788.63,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.216 29/11/2023],-134635,-64836.78,-100647,-150839.1,-76177.02,-102759.4,-130383.4,-98787.95,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.220 29/11/2023],-134632.2,-64824.57,-100641.5,-150827.2,-76156.1,-102739.3,-130383.6,-98772.49,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.224 29/11/2023],-134639.3,-64817.55,-100657.6,-150822.1,-76108.41,-102735.6,-130387.5,-98765.02,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.228 29/11/2023],-134647.1,-64828.19,-100682,-150839.2,-76151.36,-102743.2,-130397.1,-98780.63,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.232 29/11/2023],-134643,-64829.76,-100690.1,-150847.8,-76177.7,-102754,-130396.2,-98788.76,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.236 29/11/2023],-134620.3,-64820.19,-100684.8,-150836.5,-76161.64,-102749.5,-130375.8,-98777.85,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.240 29/11/2023],-134624,-64831.55,-100690.8,-150845,-76167.68,-102741.6,-130377.2,-98787.15,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.244 29/11/2023],-134653.1,-64848.62,-100708.9,-150863.1,-76173.31,-102760.5,-130397.1,-98802.84,0.05,0.00,1.02,-4,-2,-4,87,0
[15:15:34.248 29/11/2023],-134665.3,-64848.84,-100723.8,-150871.2,-76171.79,-102770.4,-130406.1,-98807.18,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.252 29/11/2023],-134657.9,-64852.96,-100738.7,-150882.2,-76163.97,-102783.5,-130406.6,-98810.58,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.256 29/11/2023],-134661.5,-64855.82,-100760.5,-150888.4,-76150.73,-102778.9,-130399.4,-98809.86,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.260 29/11/2023],-134674.5,-64854.16,-100774.2,-150891.7,-76183.59,-102772.5,-130395.5,-98815.27,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.264 29/11/2023],-134674.8,-64863.24,-100780.7,-150905.8,-76190.21,-102788.7,-130408.9,-98828.5,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.268 29/11/2023],-134691.5,-64868.92,-100803.7,-150917.9,-76154.23,-102810.4,-130416.2,-98831.41,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.272 29/11/2023],-134719.7,-64892.7,-100939.4,-150974.9,-76165.09,-102816.4,-130413,-98857.11,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.276 29/11/2023],-134724.6,-64901.73,-100954,-150994.1,-76184.31,-102825.9,-130421.4,-98867.44,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.280 29/11/2023],-134724.7,-64909.2,-100964.5,-150989.8,-76207.11,-102823.9,-130435.5,-98866.73,0.03,0.00,1.02,-4,-2,-4,87,0
[15:15:34.284 29/11/2023],-134719.9,-64901.42,-100968.1,-150985.1,-76192.89,-102821.6,-130427.4,-98862.66,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.288 29/11/2023],-134718.1,-64895.79,-100974.7,-150985.8,-76181.98,-102805.5,-130420.2,-98857.52,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.292 29/11/2023],-134731.5,-64906.2,-101000.2,-150994.9,-76181.63,-102824.9,-130430.3,-98867.3,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.296 29/11/2023],-134740.2,-64918.18,-101016,-151012.9,-76180.38,-102844.9,-130429.7,-98877.99,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.300 29/11/2023],-134740.7,-64915.72,-101018.1,-151008.5,-76151.19,-102852.7,-130419.8,-98880.13,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.304 29/11/2023],-134749.3,-64919.7,-101040.3,-151008.5,-76179.7,-102855.3,-130435.9,-98878.13,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.308 29/11/2023],-134747.7,-64928.86,-101060.8,-151023.6,-76201.88,-102852.1,-130437.4,-98887.2,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.312 29/11/2023],-134726,-64899.59,-101060.8,-151002.1,-76180.69,-102834,-130415.5,-98865.79,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.316 29/11/2023],-134712.1,-64865.3,-101058.3,-150978.3,-76135.27,-102806.9,-130387.5,-98850.32,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.320 29/11/2023],-134719.9,-64901.42,-100968.1,-150985.1,-76192.89,-102821.6,-130427.4,-98862.66,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.324 29/11/2023],-134718.1,-64895.79,-100974.7,-150985.8,-76181.98,-102805.5,-130420.2,-98857.52,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.328 29/11/2023],-134731.5,-64906.2,-101000.2,-150994.9,-76181.63,-102824.9,-130430.3,-98867.3,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.332 29/11/2023],-134720.5,-64918.18,-101016,-151012.9,-76180.38,-102844.9,-130429.7,-98877.99,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.336 29/11/2023],-134714,-64876.2,-101123.1,-150985,-76153.91,-102798.1,-130356.4,-98857.11,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.340 29/11/2023],-134737.7,-64897.04,-101158.9,-151021.5,-76175.28,-102849.6,-130366.6,-98905.21,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.344 29/11/2023],-134746.3,-64850.72,-101200.5,-151052.4,-76210.77,-102894.6,-130414.9,-98916.84,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.348 29/11/2023],-134741.6,-64867.31,-101212,-151040.2,-76202.41,-102875.9,-130432,-98854.25,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.352 29/11/2023],-134742.3,-64915.36,-101210,-150991,-76148.81,-102823.6,-130398.5,-98838.78,0.03,0.00,1.00,-4,-2,-4,87,0
[15:15:34.356 29/11/2023],-134735.6,-64888.32,-101084.8,-150990.1,-76169.38,-102818.3,-130408.7,-98864.31,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.360 29/11/2023],-134730.5,-64888.86,-101094.9,-150984.6,-76182.38,-102818,-130417.4,-98864.76,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.364 29/11/2023],-134736.4,-64881.7,-101127.6,-150998.9,-76201.07,-102860.9,-130426.3,-98871.2,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.368 29/11/2023],-134720.5,-64867.93,-101128.9,-150996.2,-76183.55,-102836.8,-130400.1,-98861.27,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.372 29/11/2023],-134714,-64876.2,-101123.1,-150985,-76153.91,-102798.1,-130356.4,-98857.11,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.376 29/11/2023],-134737.7,-64897.04,-101158.9,-151021.5,-76175.28,-102849.6,-130366.6,-98905.21,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.380 29/11/2023],-134746.3,-64850.72,-101200.5,-151052.4,-76210.77,-102894.6,-130414.9,-98916.84,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.384 29/11/2023],-134741.6,-64867.31,-101212,-151040.2,-76202.41,-102875.9,-130432,-98854.25,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.388 29/11/2023],-134742.3,-64915.36,-101210,-150991,-76148.81,-102823.6,-130398.5,-98838.78,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:15:34.392 29/11/2023],-134734.1,-64916.35,-101242.3,-150982,-76156.55,-102813.1,-130362.3,-98874.91,0.03,0.00,1.02,-4,-2,-4,87,0
