'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:16:27.748 26/09/2023]',0.2822769,1.341672E-11,4.526503,1.631651,5.895487,7.391971,3.788514,-0.9826286
'[17:16:27.756 26/09/2023]',0.8230976,1.341672E-11,-1.593013,1.468004,-2.700255,0.7623216,-0.5505345,5.892621
'[17:16:27.764 26/09/2023]',4.344641,1.341672E-11,5.620169,6.498378,6.86456,6.029826,2.087148,33.80111
'[17:16:27.772 26/09/2023]',1.31703,1.341672E-11,-5.566946,2.30572,4.243858,-2.444889,-26.74714,77.5215
'[17:16:27.780 26/09/2023]',-5.175571,1.341672E-11,-9.418332,-4.116308,-5.975926,-3.083407,3.134784,9.185061
'[17:16:27.788 26/09/2023]',1.808192,1.341672E-11,4.87993,-0.9740738,0.6774916,-1.580615,2.365036,-27.96621
'[17:16:27.796 26/09/2023]',3.48554,1.341672E-11,4.766443,3.845601,5.341968,5.768538,1.285125,-54.08235
'[17:16:27.804 26/09/2023]',-1.350538,1.341672E-11,0.019934,2.82771,-3.226251,1.745236,4.821146,9.929648
'[17:16:27.812 26/09/2023]',32.3172,1.341672E-11,35.25235,36.75581,36.59806,36.20529,42.72972,-155.2604
'[17:16:27.820 26/09/2023]',20.17301,1.341672E-11,23.59247,20.67533,22.97321,26.06729,25.96947,-254.1916
'[17:16:27.828 26/09/2023]',0.3642873,1.341672E-11,7.193487,-3.681973,-1.306505,-2.626392,3.032144,-19.4034
'[17:16:27.836 26/09/2023]',-10.4075,1.341672E-11,-13.42015,-12.75736,-3.967655,-11.04932,-13.25449,17.28567
'[17:16:27.844 26/09/2023]',-7.635708,1.341672E-11,-9.939558,-3.179351,-3.445419,-7.042741,-1.279339,25.84058
'[17:16:27.852 26/09/2023]',-0.1168644,1.341672E-11,0.3524211,-0.8820936,1.717085,2.050777,6.692041,-4.072584
'[17:16:27.860 26/09/2023]',-13.1514,1.341672E-11,-12.74111,-16.97444,-17.38059,-12.40072,-23.82008,64.80173
'[17:16:27.868 26/09/2023]',-9.766165,1.341672E-11,-2.043181,-0.6048779,-0.7808831,1.37923,-2.440325,27.12414
'[17:16:27.876 26/09/2023]',-7.604754,1.341672E-11,4.738331,-1.717104,0.5481891,-1.300406,-9.863784,-8.197999
'[17:16:27.884 26/09/2023]',12.10615,1.341672E-11,2.113781,12.62196,11.55966,13.4952,4.570921,11.30918
'[17:16:27.892 26/09/2023]',7.392186,1.341672E-11,0.4116526,3.760922,6.006751,7.914596,15.96172,-132.0546
'[17:16:27.900 26/09/2023]',6.410457,1.341672E-11,-0.5436354,4.371406,8.494864,3.075115,5.187935,-35.21466
'[17:16:27.908 26/09/2023]',-9.370221,1.341672E-11,-8.268732,-3.880989,-8.624056,-4.927628,4.235519,-1.39277
'[17:16:27.916 26/09/2023]',0.01171299,1.341672E-11,2.119803,-1.150254,-3.641502,-7.467854,6.762166,9.068274
'[17:16:27.924 26/09/2023]',-0.8970599,1.341672E-11,2.989541,-0.7363658,-5.464541,2.262151,-0.4131698,75.10419
'[17:16:27.932 26/09/2023]',-0.9855197,1.341672E-11,7.126268,5.459453,2.040443,10.26013,11.50871,-34.2457
'[17:16:27.940 26/09/2023]',14.68858,1.341672E-11,19.14951,16.45111,16.32673,12.96024,16.88925,-54.82792
'[17:16:27.948 26/09/2023]',1.215259,1.341672E-11,6.949408,9.152169,5.891693,0.9057376,3.606088,-53.06498
'[17:16:27.956 26/09/2023]',-6.539308,1.341672E-11,4.772025,1.722592,2.640518,0.435585,-16.4787,36.4018
'[17:16:27.964 26/09/2023]',-17.32532,1.341672E-11,-6.289603,-10.59589,-1.55687,-3.590323,-10.08455,-13.87363
'[17:16:27.972 26/09/2023]',1.657276,1.341672E-11,-6.127777,-0.7997091,4.282723,3.422123,-4.943735,-40.16531
'[17:16:27.980 26/09/2023]',-4.514703,1.341672E-11,-3.558788,-7.515589,-6.113387,-0.2331317,-14.95753,28.75588
'[17:16:27.988 26/09/2023]',-11.53307,1.341672E-11,-8.810538,-7.771412,-7.764571,-14.37828,-14.05312,57.29777
'[17:16:27.996 26/09/2023]',-8.667652,1.341672E-11,-1.177451,-14.97479,0.4135812,-2.850939,-10.17966,30.65935
'[17:16:28.004 26/09/2023]',0.4768007,1.341672E-11,-1.296502,-1.504443,-1.637268,-2.20505,-12.66035,-17.26656
'[17:16:28.012 26/09/2023]',-9.665558,1.341672E-11,-11.05097,-6.76626,-2.149304,-11.09193,2.766275,-5.771432
'[17:16:28.020 26/09/2023]',-1.399071,1.341672E-11,-4.86875,3.434885,-0.1943994,0.7367051,-6.828772,11.97015
'[17:16:28.028 26/09/2023]',-3.653458,1.341672E-11,2.212297,3.713984,-0.4016453,6.519481,0.2484611,-32.90666
'[17:16:28.036 26/09/2023]',-3.708005,1.341672E-11,-8.576066,3.928253,-1.252271,-3.668167,11.32895,57.67992
'[17:16:28.044 26/09/2023]',3.006956,1.341672E-11,1.204759,-2.332181,0.5075085,-3.187722,-1.948216,-19.23357
'[17:16:28.052 26/09/2023]',9.012765,1.341672E-11,5.332957,6.744998,1.813609,3.309039,6.116435,28.62734
'[17:16:28.060 26/09/2023]',-2.961586,1.341672E-11,6.232495,6.512778,1.559034,1.723216,3.394228,12.44183
'[17:16:28.068 26/09/2023]',-1.866071,1.341672E-11,0.06330486,-0.08585435,-2.199301,2.789212,7.734829,-14.70777
'[17:16:28.076 26/09/2023]',5.461698,1.341672E-11,-0.6287698,3.974191,0.4929599,8.917855,4.551667,-53.89452
'[17:16:28.084 26/09/2023]',-5.471042,1.341672E-11,2.482985,2.14958,4.944285,2.262468,1.983179,54.09089
'[17:16:28.092 26/09/2023]',-4.543068,1.341672E-11,0.522618,-0.8372498,-1.44566,-1.102837,-8.9813,15.98019
'[17:16:28.100 26/09/2023]',4.727088,1.341672E-11,6.963006,0.4813374,-2.521988,-1.004149,15.20123,-22.43188
'[17:16:28.108 26/09/2023]',-1.722807,1.341672E-11,-7.812765,-8.59818,-2.46552,-6.122298,-6.818868,4.02114
'[17:16:28.116 26/09/2023]',-0.4147874,1.341672E-11,-8.369723,2.180284,2.470151,2.878627,4.517281,32.63004
'[17:16:28.124 26/09/2023]',12.27016,1.341672E-11,27.05614,20.0818,16.50874,16.07033,10.44017,66.77625
'[17:16:28.132 26/09/2023]',15.11447,1.341672E-11,13.25066,15.39229,12.45714,6.724286,6.726126,-84.60073
'[17:16:28.140 26/09/2023]',4.079472,1.341672E-11,-10.24505,-2.871467,-3.655396,-6.168975,1.33378,-1.504573
'[17:16:28.148 26/09/2023]',0.02900046,1.341672E-11,-0.3137055,-1.436233,4.092745,-0.3076006,4.874871,-2.707857
'[17:16:28.156 26/09/2023]',-7.63536,1.341672E-11,4.541683,-7.672269,-0.2054475,-6.223202,-15.62482,-12.35494
'[17:16:28.164 26/09/2023]',0.5084126,1.341672E-11,6.925984,3.305954,3.938454,5.336524,5.139823,7.872517
'[17:16:28.172 26/09/2023]',-0.2184872,1.341672E-11,-9.459883,-7.043526,-7.436769,-3.061264,-14.25741,23.69979
'[17:16:28.180 26/09/2023]',-0.8276461,1.341672E-11,-11.00673,-4.737697,-9.138359,-5.331634,-7.313483,53.12673
'[17:16:28.188 26/09/2023]',1.002423,1.341672E-11,-1.247341,4.737219,5.607768,6.6723,6.756334,13.34294
'[17:16:28.196 26/09/2023]',-9.119752,1.341672E-11,-1.304354,-7.577897,-0.6197674,-8.635698,-7.422847,-88.7903
'[17:16:28.204 26/09/2023]',3.665776,1.341672E-11,6.204337,4.734756,4.524932,4.288204,14.39232,27.25381
'[17:16:28.212 26/09/2023]',2.866605,1.341672E-11,1.205598,7.545366,2.071037,2.530066,5.096185,26.12499
'[17:16:28.220 26/09/2023]',-2.737933,1.341672E-11,-6.046702,-0.04119791,-1.45499,0.8974397,0.5194675,9.741464
'[17:16:28.228 26/09/2023]',-5.970312,1.341672E-11,-2.096659,-11.35471,-4.000691,-6.044011,-7.578396,7.34576
'[17:16:28.236 26/09/2023]',2.609772,1.341672E-11,-2.776856,-2.215377,-2.170055,3.160952,12.53968,-24.32391
'[17:16:28.244 26/09/2023]',9.167239,1.341672E-11,1.832274,5.495698,4.528903,10.17554,16.65453,-14.36032
'[17:16:28.252 26/09/2023]',-2.052264,1.341672E-11,2.061407,0.3606016,2.362626,1.517139,-1.940388,24.072
'[17:16:28.260 26/09/2023]',6.293102,1.341672E-11,-4.004505,-0.8243644,-3.448732,-4.287442,-1.325249,-6.618524
'[17:16:28.268 26/09/2023]',-7.743116,1.341672E-11,-9.897338,2.90937,-2.163964,-7.698614,-0.5357322,-1.911016
'[17:16:28.276 26/09/2023]',-13.54757,1.341672E-11,-4.870329,-11.16248,-1.01191,-6.404962,-8.487776,10.52306
'[17:16:28.284 26/09/2023]',1.423745,1.341672E-11,5.152502,-1.639651,7.032376,2.202424,8.001874,47.40046
'[17:16:28.292 26/09/2023]',4.907717,1.341672E-11,10.83432,6.327139,3.844287,4.417708,12.90913,-11.60495
'[17:16:28.300 26/09/2023]',-2.105973,1.341672E-11,1.982385,3.486352,-1.536232,-0.3394337,9.694463,59.4943
'[17:16:28.308 26/09/2023]',12.01331,1.341672E-11,12.19059,13.13269,8.456656,9.522946,11.85642,8.583092
'[17:16:28.316 26/09/2023]',8.110501,1.341672E-11,-5.112731,-4.519583,2.74568,1.716653,-11.57862,-74.55853
'[17:16:28.324 26/09/2023]',7.08925,1.341672E-11,2.722248,-0.489048,0.4146858,2.836732,-6.644254,105.0062
'[17:16:28.332 26/09/2023]',2.836557,1.341672E-11,-1.58203,5.90052,-3.291735,2.487224,7.28487,-44.22869
'[17:16:28.340 26/09/2023]',4.297848,1.341672E-11,-7.998494,3.322037,-1.248908,4.897997,14.13906,-27.52193
'[17:16:28.348 26/09/2023]',-3.490101,1.341672E-11,-7.186295,0.3303498,-3.254853,1.538653,-1.810422,-20.64989
'[17:16:28.356 26/09/2023]',-8.912046,1.341672E-11,2.910334,1.122569,-0.2812475,-1.89531,2.449174,1.146563
'[17:16:28.364 26/09/2023]',-8.72985,1.341672E-11,-8.159682,-4.97833,-8.01548,-10.59172,-3.974924,-28.97828
'[17:16:28.372 26/09/2023]',-2.714788,1.341672E-11,-10.29271,2.602028,4.432772,1.30703,1.67699,-9.743638
'[17:16:28.380 26/09/2023]',-8.428074,1.341672E-11,-17.75527,-10.29444,-7.288267,-5.7586,-7.086891,31.49714
'[17:16:28.388 26/09/2023]',-7.927865,1.341672E-11,-8.887594,-3.471188,-4.395745,-7.932432,-0.7042422,35.21629
'[17:16:28.396 26/09/2023]',1.958002,1.341672E-11,12.80059,-0.7996241,3.469097,1.38085,4.092997,8.131844
'[17:16:28.404 26/09/2023]',5.132702,1.341672E-11,7.241304,-3.977606,3.387689,4.891967,-1.258495,-45.33334
'[17:16:28.412 26/09/2023]',-3.69035,1.341672E-11,8.748156,-0.7655329,3.075725,0.8882975,2.496483,-45.52477
'[17:16:28.420 26/09/2023]',5.971087,1.341672E-11,5.508817,12.25106,5.001793,0.4015407,1.196219,20.67587
'[17:16:28.428 26/09/2023]',-24.85941,1.341672E-11,-26.07537,-22.19111,-26.87179,-26.6946,-25.19861,234.3796
'[17:16:28.436 26/09/2023]',-6.07331,1.341672E-11,-3.433677,-0.4835231,-2.345522,-8.356881,6.003561,77.8049
'[17:16:28.444 26/09/2023]',12.64003,1.341672E-11,3.709327,11.48003,5.708876,9.596128,17.33315,3.88329
'[17:16:28.452 26/09/2023]',7.34004,1.341672E-11,6.294422,3.943187,2.766127,7.705807,1.738552,-46.15736
'[17:16:28.460 26/09/2023]',12.78794,1.341672E-11,3.916774,7.140771,6.71124,8.080391,4.484025,-53.11845
'[17:16:28.468 26/09/2023]',3.630925,1.341672E-11,6.406302,0.8663998,4.277491,2.916589,4.126103,120.7537
'[17:16:28.476 26/09/2023]',10.89578,1.341672E-11,5.460225,9.290118,8.798561,12.86092,11.12146,-124.7452
'[17:16:28.484 26/09/2023]',-1.129296,1.341672E-11,-4.069282,2.960625,-1.745077,0.4796032,-0.7510267,-52.33234
'[17:16:28.492 26/09/2023]',-13.92249,1.341672E-11,-15.88428,-13.51044,-8.082996,-12.20374,-2.941615,0.3248017
'[17:16:28.500 26/09/2023]',-10.36574,1.341672E-11,-15.6655,-12.78015,-14.39517,-11.27747,-19.94234,105.4667
'[17:16:28.508 26/09/2023]',-3.041169,1.341672E-11,4.747266,-5.603421,-3.705804,0.8318315,-16.83657,76.16632
'[17:16:28.516 26/09/2023]',-0.4412488,1.341672E-11,-9.162627,-2.908638,-1.169576,4.323508,-1.130354,39.15277
'[17:16:28.524 26/09/2023]',1.314283,1.341672E-11,8.185127,0.1185665,5.272428,-1.708565,3.178815,16.39842
'[17:16:28.532 26/09/2023]',-2.417345,1.341672E-11,11.77487,5.019005,5.100773,3.567556,6.458967,34.31228
'[17:16:28.540 26/09/2023]',4.126338,1.341672E-11,1.891732,-2.102094,1.093433,1.017457,-1.191117,-82.89207
'[17:16:28.548 26/09/2023]',-5.638275,1.341672E-11,-9.270015,-7.985028,-8.382467,-4.400188,-16.87468,52.171
'[17:16:28.556 26/09/2023]',-1.474855,1.341672E-11,-0.660744,-2.461843,-5.109939,-3.40363,-0.4786195,-0.4294283
'[17:16:28.564 26/09/2023]',-4.295865,1.341672E-11,-15.21537,-2.603911,-3.355729,-2.74331,4.053604,1.27472
'[17:16:28.572 26/09/2023]',3.57685,1.341672E-11,-3.537363,1.203786,-0.1479539,6.926199,3.168232,-6.395259
'[17:16:28.580 26/09/2023]',2.319591,1.341672E-11,1.423764,1.150926,-2.42022,2.529567,1.637356,87.3991
'[17:16:28.588 26/09/2023]',-2.07025,1.341672E-11,0.04337857,-1.153332,0.4823917,-2.101681,-3.039013,-14.30672
'[17:16:28.596 26/09/2023]',1.074831,1.341672E-11,0.4174329,-0.3501017,-6.474014,-3.778611,1.439805,20.87752
'[17:16:28.604 26/09/2023]',1.134099,1.341672E-11,-5.423838,1.555712,-4.419413,-2.619093,-4.704484,29.7382
'[17:16:28.612 26/09/2023]',-3.093892,1.341672E-11,-3.49191,3.077087,-1.945824,0.3889234,-9.714407,-41.2047
'[17:16:28.620 26/09/2023]',0.3731151,1.341672E-11,-2.070064,4.255335,6.197093,6.899582,-3.13087,-1.01654
'[17:16:28.628 26/09/2023]',6.643062,1.341672E-11,18.27704,6.990557,11.20093,6.925622,8.135325,-31.40917
'[17:16:28.636 26/09/2023]',2.877158,1.341672E-11,13.50932,2.336132,6.090985,-8.6411,12.88012,5.678319
'[17:16:28.644 26/09/2023]',-6.121944,1.341672E-11,-4.709336,-8.266062,-6.920771,-2.134769,-13.07978,-6.502635
'[17:16:28.652 26/09/2023]',-6.948128,1.341672E-11,-3.221404,1.872018,2.901844,-0.757578,-3.418368,-100.3198
'[17:16:28.660 26/09/2023]',5.72812,1.341672E-11,2.555629,2.28382,5.432615,3.802229,10.54164,-21.26486
'[17:16:28.668 26/09/2023]',-5.262125,1.341672E-11,-9.20045,-7.534336,-1.142342,-0.8628745,-6.768662,-82.73676
'[17:16:28.676 26/09/2023]',-18.10958,1.341672E-11,0.5456033,-9.478158,-10.52022,-7.631041,2.328609,7.389071
'[17:16:28.684 26/09/2023]',-4.299964,1.341672E-11,-9.846123,-9.177396,-8.088666,-7.51234,-11.9309,92.28027
'[17:16:28.692 26/09/2023]',2.59561,1.341672E-11,-3.203046,2.600532,3.200588,-3.566637,-3.728427,98.52799
'[17:16:28.700 26/09/2023]',3.188638,1.341672E-11,8.132223,5.397209,3.969176,-7.708811,3.699909,-15.67298
'[17:16:28.708 26/09/2023]',9.4571,1.341672E-11,1.915496,2.864247,3.437344,3.072465,-9.575833,5.012327
'[17:16:28.716 26/09/2023]',-2.576199,1.341672E-11,-12.42885,-6.19173,-11.81051,-4.806802,-10.74016,55.38335
'[17:16:28.724 26/09/2023]',-12.38107,1.341672E-11,-3.522555,-6.846571,-1.366681,-3.048453,-4.82558,-23.79987
'[17:16:28.732 26/09/2023]',-2.953892,1.341672E-11,8.00683,1.442828,-0.404071,0.5248863,-4.419787,-50.07198
'[17:16:28.740 26/09/2023]',2.866566,1.341672E-11,2.577265,5.874226,1.951859,1.224558,4.339509,27.09263
'[17:16:28.748 26/09/2023]',-2.719292,1.341672E-11,-3.901128,2.486995,4.940259,3.787884,13.49786,-81.64573
'[17:16:28.756 26/09/2023]',5.580448,1.341672E-11,5.829119,3.939766,0.8937987,5.32349,-10.72191,-56.24676
'[17:16:28.764 26/09/2023]',8.858048,1.341672E-11,4.860697,4.551448,2.676846,2.733169,4.187325,54.61322
'[17:16:28.772 26/09/2023]',-11.59029,1.341672E-11,8.585116,-0.1953933,-1.828594,1.541821,-14.38907,88.30612
'[17:16:28.780 26/09/2023]',-4.680218,1.341672E-11,2.275954,-2.369476,-1.76922,2.543054,7.442104,-9.418423
'[17:16:28.788 26/09/2023]',2.129179,1.341672E-11,-7.036285,-2.659449,2.431307,2.574869,3.458589,14.09385
'[17:16:28.796 26/09/2023]',-1.074194,1.341672E-11,2.383664,-2.695809,-2.263712,-1.106861,-1.05126,-81.42854
'[17:16:28.804 26/09/2023]',-4.439763,1.341672E-11,-0.1550297,-0.9149861,-3.554348,1.745671,-0.9725145,57.33653
'[17:16:28.812 26/09/2023]',-4.05176,1.341672E-11,-4.851151,0.7828619,-1.53424,0.9574494,-5.392623,-47.02633
'[17:16:28.820 26/09/2023]',-1.568464,1.341672E-11,-2.999076,-5.950136,-7.430305,-4.106699,-16.93053,-38.86958
'[17:16:28.828 26/09/2023]',4.08951,1.341672E-11,6.506979,6.501723,2.746306,-0.7563756,7.459418,12.1506
'[17:16:28.836 26/09/2023]',-1.472177,1.341672E-11,-5.016449,0.8236488,-4.723857,-5.909324,-4.549896,-17.92615
'[17:16:28.844 26/09/2023]',-4.710908,1.341672E-11,-13.09535,-10.67284,-9.129747,-7.513783,-5.510906,45.88065
'[17:16:28.852 26/09/2023]',-8.570561,1.341672E-11,-4.10079,-3.380737,-8.702325,-10.2619,-9.432384,21.84914
'[17:16:28.860 26/09/2023]',-1.517082,1.341672E-11,-2.095903,0.4285275,-2.043007,-9.078362,7.395772,-25.33941
'[17:16:28.868 26/09/2023]',5.890751,1.341672E-11,-8.759218,3.091819,-1.731859,-8.69901,1.381848,-41.03924
'[17:16:28.876 26/09/2023]',-3.430482,1.341672E-11,-7.217386,-1.711406,-5.715537,-4.856812,-8.16455,-10.78934
'[17:16:28.884 26/09/2023]',-5.26398,1.341672E-11,-7.868513,-5.373921,1.265275,-4.591469,3.424026,-18.48863
'[17:16:28.892 26/09/2023]',13.59512,1.341672E-11,2.362544,9.143566,1.626593,0.163012,-3.508795,14.17641
'[17:16:28.900 26/09/2023]',2.959449,1.341672E-11,-2.187599,0.9359455,-0.4517935,-4.940798,-16.56548,-41.2046
'[17:16:28.908 26/09/2023]',-11.78301,1.341672E-11,-2.685102,-1.838866,-1.28073,-2.739335,5.544937,-8.128067
'[17:16:28.916 26/09/2023]',3.976998,1.341672E-11,2.614559,3.527391,-0.3418958,3.385267,12.17779,-19.55152
'[17:16:28.924 26/09/2023]',2.800813,1.341672E-11,0.344142,4.703321,-0.1023973,-2.212652,2.196276,-10.23573
'[17:16:28.932 26/09/2023]',-7.894367,1.341672E-11,-8.005702,-10.321,-7.898624,-6.667683,-8.895647,-19.67115
'[17:16:28.940 26/09/2023]',0.3807919,1.341672E-11,7.19711,-1.551088,2.83782,3.735631,-14.2868,47.35883
'[17:16:28.948 26/09/2023]',-3.884456,1.341672E-11,4.907954,-1.745054,2.55794,-2.050675,-12.86639,-25.3113
'[17:16:28.956 26/09/2023]',-0.1141916,1.341672E-11,-3.496074,-3.188647,4.170744,0.7858725,-1.780165,-23.12098
'[17:16:28.964 26/09/2023]',1.813177,1.341672E-11,-7.632232,1.545296,-2.601281,-8.327438,-1.762017,-36.36453
'[17:16:28.972 26/09/2023]',-4.823394,1.341672E-11,-0.6087757,-3.798606,-5.927121,-2.531183,13.82448,87.5156
'[17:16:28.980 26/09/2023]',1.993606,1.341672E-11,1.371849,4.653477,3.1847,6.187679,9.085533,-48.30602
'[17:16:28.988 26/09/2023]',1.51521,1.341672E-11,-1.27073,1.233092,6.763427,3.202311,-6.759076,9.106608
'[17:16:28.996 26/09/2023]',-0.1948157,1.341672E-11,-2.125012,2.695122,0.9904248,2.602985,10.39316,-51.34494
'[17:16:29.004 26/09/2023]',4.43083,1.341672E-11,11.97046,4.320642,1.855285,3.319125,7.754489,-23.63106
'[17:16:29.012 26/09/2023]',3.809358,1.341672E-11,-2.093207,7.993432,5.088746,0.2125745,4.514132,-94.63903
'[17:16:29.020 26/09/2023]',3.633577,1.341672E-11,11.19689,5.773184,11.82378,6.772007,-4.609015,-26.33222
'[17:16:29.028 26/09/2023]',3.271077,1.341672E-11,-4.185061,-3.680828,-2.502027,-0.5545903,-0.88039,38.73817
'[17:16:29.036 26/09/2023]',-12.47675,1.341672E-11,-6.7018,-4.422353,-3.398778,-0.07284589,-8.261039,117.4633
'[17:16:29.044 26/09/2023]',-4.670828,1.341672E-11,0.67248,0.2737312,-1.83368,-2.205347,-4.675722,-49.30376
'[17:16:29.052 26/09/2023]',-14.44159,1.341672E-11,-2.090185,-6.661423,-7.954139,-3.729334,-5.626562,54.44789
'[17:16:29.060 26/09/2023]',8.633574,1.341672E-11,6.891901,1.604376,2.1468,4.072659,-0.9485018,19.46619
'[17:16:29.068 26/09/2023]',1.34845,1.341672E-11,1.684733,3.758595,2.087842,3.010997,7.331916,-50.28745
'[17:16:29.076 26/09/2023]',-6.934354,1.341672E-11,5.000816,-5.46805,0.03331453,1.452939,-1.71675,-47.24513
'[17:16:29.084 26/09/2023]',3.352078,1.341672E-11,-1.28239,-2.67737,0.6294302,-2.633156,-8.493216,15.85221
'[17:16:29.092 26/09/2023]',-2.392073,1.341672E-11,0.43834,-2.27728,1.335932,-1.179396,-4.793412,51.55241
'[17:16:29.100 26/09/2023]',11.79682,1.341672E-11,12.62002,11.49875,13.6495,2.234655,9.462422,-112.122
'[17:16:29.108 26/09/2023]',-1.301818,1.341672E-11,1.56029,8.651699,3.965006,6.755834,9.019934,44.19133
'[17:16:29.116 26/09/2023]',7.741972,1.341672E-11,0.01151286,5.342402,5.021495,5.014741,1.447863,-35.93732
'[17:16:29.124 26/09/2023]',-10.69843,1.341672E-11,0.2320115,-9.851841,-10.20565,-6.761407,-2.230368,62.20824
'[17:16:29.132 26/09/2023]',-4.285359,1.341672E-11,5.25758,3.144201,4.427525,8.079916,-18.77082,-1.684974
'[17:16:29.140 26/09/2023]',5.991805,1.341672E-11,-2.393003,6.127164,6.950284,0.4990815,-0.8211645,48.91697
'[17:16:29.148 26/09/2023]',3.082642,1.341672E-11,-7.238257,2.912026,-0.7704043,1.513477,-11.4478,42.94272
'[17:16:29.156 26/09/2023]',-10.50563,1.341672E-11,0.1050064,-3.295923,2.288208,3.641922,-14.55548,-9.07609
'[17:16:29.164 26/09/2023]',-4.309077,1.341672E-11,4.574337,-8.08571,-1.455365,4.360333,-13.83923,54.81868
'[17:16:29.172 26/09/2023]',0.4688123,1.341672E-11,-12.38242,-2.457737,-8.670888,0.4845821,-10.49234,50.68033
'[17:16:29.180 26/09/2023]',-0.815381,1.341672E-11,-5.247627,-3.341435,1.647061,1.526806,-4.847884,-55.55283
'[17:16:29.188 26/09/2023]',-5.931392,1.341672E-11,-4.583637,-8.143064,-4.307831,-9.644292,-7.662678,16.20083
'[17:16:29.196 26/09/2023]',-10.75562,1.341672E-11,0.8486432,-6.33065,-9.31565,-5.431804,-7.896523,25.69489
'[17:16:29.204 26/09/2023]',-6.333733,1.341672E-11,-1.093671,-2.542465,5.948627,-3.137979,-2.216405,-50.12138
'[17:16:29.212 26/09/2023]',4.805357,1.341672E-11,7.556656,2.674478,1.443381,5.247227,-8.872601,46.34441
'[17:16:29.220 26/09/2023]',-3.725461,1.341672E-11,-0.7919374,-2.803635,-3.626378,1.21244,-5.037333,-45.64416
'[17:16:29.228 26/09/2023]',-0.004274395,1.341672E-11,0.406213,7.50418,3.3555,7.988235,10.68424,-89.97576
'[17:16:29.236 26/09/2023]',4.854768,1.341672E-11,2.315679,5.872419,3.053195,10.44444,8.112858,48.33955
'[17:16:29.244 26/09/2023]',-0.1256904,1.341672E-11,10.88118,0.502793,10.78674,5.760553,-2.046212,-58.1911
'[17:16:29.252 26/09/2023]',-5.363076,1.341672E-11,9.793263,-1.536721,5.293305,2.897111,-11.5626,49.12975
'[17:16:29.260 26/09/2023]',-2.59157,1.341672E-11,-10.11873,-8.762251,-10.51165,-9.319312,-6.960021,63.79714
'[17:16:29.268 26/09/2023]',11.98773,1.341672E-11,6.627188,9.480292,10.85051,10.09218,4.223028,-25.1245
'[17:16:29.276 26/09/2023]',4.492869,1.341672E-11,1.237003,4.122146,9.667811,8.38757,1.071391,-14.72629
'[17:16:29.284 26/09/2023]',-5.474274,1.341672E-11,7.747381,-1.700904,2.413802,-1.41744,-6.187246,52.69418
'[17:16:29.292 26/09/2023]',0.5507129,1.341672E-11,4.729397,-4.472707,0.7683048,-2.866868,-5.305468,19.03567
'[17:16:29.300 26/09/2023]',-9.311077,1.341672E-11,0.5974149,-5.720655,-1.083613,-4.214749,-13.76851,-62.81017
'[17:16:29.308 26/09/2023]',14.8571,1.341672E-11,3.094408,8.069162,9.827163,3.128098,-0.6050208,28.47646
'[17:16:29.316 26/09/2023]',-12.71341,1.341672E-11,-16.07705,-5.550722,-5.213906,-6.361101,-8.841218,-28.66681
'[17:16:29.324 26/09/2023]',0.2179857,1.341672E-11,6.600914,3.462036,1.917483,1.198527,3.951996,-41.47654
'[17:16:29.332 26/09/2023]',-3.410103,1.341672E-11,0.2533267,-4.324437,-3.310983,-5.994161,-9.294595,75.80666
'[17:16:29.340 26/09/2023]',-0.5173523,1.341672E-11,-12.82993,-4.414753,-5.832819,-1.061932,-23.79263,-34.51544
'[17:16:29.348 26/09/2023]',0.3740659,1.341672E-11,-1.418907,0.04199141,3.389648,5.597689,-13.30648,-12.24926
'[17:16:29.356 26/09/2023]',1.28526,1.341672E-11,3.762108,-1.532084,-4.216663,-3.675398,6.783656,61.44353
'[17:16:29.364 26/09/2023]',3.273436,1.341672E-11,-1.911869,2.574325,2.793151,0.9967272,-12.4701,-36.00422
'[17:16:29.372 26/09/2023]',-2.160417,1.341672E-11,-1.739414,-1.490536,-6.519228,0.2770992,-5.223848,68.07849
'[17:16:29.380 26/09/2023]',-3.76668,1.341672E-11,-0.8754785,1.897603,3.439402,-2.251072,4.532213,-89.12415
'[17:16:29.388 26/09/2023]',2.875008,1.341672E-11,5.165933,5.541612,8.908928,2.622171,1.245829,56.37682
'[17:16:29.396 26/09/2023]',-10.29119,1.341672E-11,-0.2250399,-6.580708,-0.0789782,-0.8018609,9.527982,1.705731
'[17:16:29.404 26/09/2023]',-3.389095,1.341672E-11,0.2993788,-5.235907,-1.238413,-5.017024,-2.773372,-11.43814
'[17:16:29.412 26/09/2023]',-8.459022,1.341672E-11,1.407695,-4.546248,-0.8136536,-5.914231,2.245755,-0.4074039
'[17:16:29.420 26/09/2023]',2.38695,1.341672E-11,-3.255346,-0.5739952,-2.074714,1.114485,8.764882,2.894265
'[17:16:29.428 26/09/2023]',24.08699,1.341672E-11,7.934162,24.69435,17.25382,16.99669,8.785719,44.25338
'[17:16:29.436 26/09/2023]',13.54705,1.341672E-11,25.27495,27.08276,23.4064,22.37319,26.992,-48.87766
'[17:16:29.444 26/09/2023]',1.651905,1.341672E-11,0.6437348,-6.319815,-8.659575,-1.990341,-2.527176,-49.06017
'[17:16:29.452 26/09/2023]',7.061894,1.341672E-11,-2.232232,5.938951,3.327153,10.80512,-5.467955,-36.17786
